cat_id ra dec V_Swope_flux V_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
22.0 88.160903 15.809854 31060.855 159.16691669003 16.1583 0.0037 15.7778 0.002 15.6155 0.0022
22.0 88.102159 15.810091 16517.041 134.61396459984 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
22.0 88.121803 15.810708 24018.017 128.85265453432 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
22.0 88.227578 15.814488 90988.106 213.86490629619 15.0642 0.0035 14.4988 0.0031 14.2828 0.0047
22.0 88.010944 15.813428 31236.978 126.44239854427 16.1625 0.003 15.7553 0.0032 15.5671 0.0015
22.0 88.142684 15.813502 50185.859 160.40936019287 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
22.0 88.02443 15.813039 18438.081 121.87072654695 16.7467 0.0046 16.249 0.0022 16.024 0.0015
22.0 88.175269 15.814584 25928.676 131.62783001644 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
22.0 88.166131 15.814655 19836.891 123.52706760884 16.663 0.0021 16.202 0.0009 15.9983 0.0035
22.0 88.180599 15.814208 16209.928 109.36517277042 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
22.0 88.050797 15.814705 19048.37 118.83883588382 16.8554 0.0023 15.998 0.0022 15.6006 0.0041
22.0 88.171808 15.814812 12442.179 114.09882345922 17.1374 0.0021 16.8282 0.0041 16.7024 0.0064
22.0 88.170784 15.816576 6763.545 114.07075573472 18.0071 0.0035 17.2625 0.004 16.9173 0.0073
22.0 88.046314 15.817248 169745.65 409.64666509338 14.3 0.0022 13.9528 0.004 13.7758 0.0044
22.0 88.157297 15.817286 9646.897 117.53800554001 17.5136 0.0052 16.9382 0.0028 16.687 0.0007
22.0 88.160948 15.818553 42880.818 135.69575180515 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
22.0 88.074256 15.81805 7718.872 116.09328641133 17.6946 0.0059 17.2255 0.0016 17.0149 0.0049
22.0 88.183057 15.819441 20903.289 103.42019328093 16.7542 0.005 15.9597 0.003 15.5953 0.0046
22.0 88.007496 15.819904 42292.02 189.99957078898 15.8243 0.0051 15.4304 0.0014 15.2527 0.0019
22.0 88.070701 15.819416 10580.658 127.60064954286 17.3764 0.0041 16.859 0.0023 16.6308 0.0037
22.0 88.073015 15.821916 72438.106 253.63480263624 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
22.0 88.00497 15.820669 21533.308 155.26160782863 16.578 0.0034 16.1171 0.0019 15.9163 0.0063
22.0 88.010331 15.821113 12171.238 112.52687054097 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
22.0 88.123756 15.821575 7118.847 101.7108066643 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
22.0 88.034841 15.822742 5754.814 100.38176937466 17.9536 0.0069 17.5656 0.0028 17.3868 0.005
22.0 88.248064 15.824069 15202.383 108.61866924494 16.8906 0.0023 16.5742 0.0023 16.4559 0.0025
22.0 88.229216 15.824456 11034.832 100.64750834878 17.2732 0.002 16.8294 0.003 16.6359 0.009
22.0 88.089217 15.827718 8102.268 107.38216862508 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
22.0 88.181716 15.829326 35097.699 120.45837373406 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
22.0 88.068579 15.830257 23801.93 124.66528601257 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
22.0 88.178178 15.830315 6446.642 104.54406752682 17.94 0.0055 17.328 0.0028 17.055 0.008
22.0 88.16628 15.83115 6130.82 110.65495590823 18.1113 0.0019 17.1978 0.0049 16.7824 0.0037
22.0 88.254082 15.831433 23185.883 143.03887314378 16.5131 0.0072 15.999 0.0034 15.7882 0.0057
22.0 88.175098 15.832194 19447.061 135.41831719034 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
22.0 88.036113 15.831289 8035.455 102.26535663081 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
22.0 88.20156 15.832574 14257.657 107.75953180017 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
22.0 88.105674 15.836079 42237.943 157.96437606791 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
22.0 88.023392 15.835212 10412.562 109.13995633284 17.346 0.0063 16.9007 0.003 16.7112 0.0065
22.0 88.036328 15.835312 7604.777 119.00323129168 17.8138 0.0067 17.0512 0.0071 16.7066 0.0088
22.0 88.238743 15.835778 6368.344 110.63730140562 17.9553 0.0015 17.3218 0.0029 17.0036 0.0031
22.0 88.223759 15.836466 10077.175 123.8700636939 17.3998 0.0032 16.9179 0.0026 16.6985 0.006
22.0 88.21077 15.836915 11652.834 115.81314099171 17.237 0.0076 16.7486 0.0026 16.5449 0.0052
22.0 88.101266 15.837441 11881.755 119.01903774135 17.2236 0.0053 16.7431 0.0021 16.5326 0.0073
22.0 88.01214 15.838182 21251.896 131.65821793825 16.5612 0.0033 16.1362 0.0031 15.9615 0.0031
22.0 88.046163 15.839729 22225.579 132.26768320543 16.7583 0.0021 15.6551 0.0021 15.1844 0.0018
22.0 88.075308 15.841183 44530.478 130.45592139495 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
22.0 88.203336 15.840254 6448.993 100.89904472672 18.0033 0.0024 17.2431 0.0026 16.9433 0.0078
22.0 88.122459 15.84334 120596.963 277.26370839089 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
22.0 88.059408 15.842228 8119.006 112.92568361253 17.6143 0.0051 17.1256 0.0025 16.9225 0.0026
22.0 88.024806 15.842571 11643.312 117.85820670801 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
22.0 88.068066 15.843803 38422.497 139.87502651342 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
22.0 88.143421 15.843013 6784.97 103.79290894153 18.0086 0.0078 16.993 0.0031 16.5622 0.003
22.0 88.036122 15.84435 47235.726 160.18361914257 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
22.0 88.132818 15.844073 17143.62 114.63036678307 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
22.0 88.181196 15.844167 7643.257 96.024230107215 17.7128 0.0146 17.246 0.0044 17.0567 0.0
22.0 88.051062 15.845232 14708.716 111.03391848065 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
22.0 88.104169 15.845806 10318.271 121.08631473187 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
22.0 88.169897 15.84673 11494.649 100.96844441001 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
22.0 88.132011 15.848871 29901.798 127.11168938862 16.4299 0.0014 15.437 0.002 14.9902 0.0031
22.0 88.147909 15.848678 11558.618 94.615927695517 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
22.0 88.246197 15.849245 9292.475 98.748663376548 17.5749 0.0066 16.8425 0.0028 16.4558 0.0047
22.0 88.012432 15.848931 10526.888 102.26562637733 17.3199 0.0043 16.838 0.0018 16.617 0.0061
22.0 88.152054 15.848962 4921.154 89.304369767782 18.1945 0.0112 17.6497 0.0024 17.397 0.0084
22.0 88.027498 15.85098 26487.302 125.96860666381 16.4612 0.003 15.7798 0.003 15.4544 0.0104
22.0 88.250361 15.851311 9216.731 98.116232749821 17.4795 0.0075 16.9603 0.0033 16.7269 0.0044
22.0 88.225721 15.85378 104496.116 96.110576897956 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
22.0 88.174241 15.851325 5470.912 92.349647677917 18.1309 0.0076 17.5157 0.0035 17.2559 0.0032
22.0 88.017615 15.85311 5639.628 98.627567718252 18.1892 0.0134 17.3477 0.0023 16.996 0.0037
22.0 88.071763 15.85537 56169.745 104.31283243975 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
22.0 88.086341 15.854566 14766.93 95.197746236708 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
22.0 88.14048 15.855221 8498.816 111.24886261106 17.9116 0.0003 16.6258 0.0025 16.0033 0.0059
22.0 88.175671 15.856071 15548.338 99.421060011832 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
22.0 88.177774 15.856582 13683.772 128.09975583564 17.1518 0.006 16.4123 0.0038 16.0944 0.0033
22.0 88.096668 15.856278 8352.381 103.29827073804 17.5341 0.0055 17.1827 0.0024 17.0463 0.0043
22.0 88.034406 15.859368 39152.967 170.82706489848 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
22.0 88.108427 15.85935 24495.943 110.10897160592 16.473 0.0038 15.8907 0.0018 15.6329 0.0022
22.0 88.040924 15.859747 42195.983 110.15089619586 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
22.0 88.032075 15.859347 17210.406 112.65095572877 16.7764 0.0036 16.3722 0.003 16.2203 0.0035
22.0 88.151734 15.86225 63911.653 109.68114844954 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
22.0 88.141091 15.861089 5821.82 106.27111483667 18.055 0.0099 17.4151 0.0027 17.1324 0.0138
22.0 88.232081 15.860673 7940.914 119.66764331348 17.644 0.0038 17.0949 0.0042 16.856 0.0026
22.0 88.099372 15.861325 8262.91 123.28012084911 17.6457 0.0043 17.1086 0.0025 16.8599 0.0056
22.0 88.220405 15.861628 6739.888 111.62455489216 17.9738 0.0064 17.0207 0.0047 16.6122 0.0039
22.0 88.050375 15.863665 8502.26 100.31462360575 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
22.0 88.082289 15.864203 5916.514 104.93551205476 18.2248 0.0038 17.1928 0.0021 16.7665 0.002
22.0 88.179509 15.866324 48150.273 106.90724353246 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
22.0 88.248339 15.866712 11042.268 121.04000882079 17.2885 0.0033 16.7864 0.0012 16.5579 0.0054
22.0 88.244883 15.868146 22030.357 104.28315822533 16.5346 0.0022 16.0364 0.0027 15.8054 0.0032
22.0 88.175939 15.867668 6874.618 117.9230029404 17.7902 0.0072 17.3756 0.0028 17.2024 0.0033
22.0 88.029586 15.869202 15524.553 285.94585675845 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
22.0 88.133779 15.869463 12008.898 102.25727973675 17.1983 0.0076 16.74 0.002 16.5452 0.0036
22.0 88.198068 15.871702 117973.466 106.05330170797 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
22.0 88.141719 15.870562 7009.805 120.701039539 18.0306 0.0086 16.8279 0.0021 16.1495 0.0061
22.0 88.063848 15.873737 87705.375 93.134001566814 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
22.0 88.229072 15.871736 20817.077 108.35790654848 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
22.0 88.232913 15.872805 20047.713 314.33087921891 16.6463 0.0038 16.147 0.0023 15.9283 0.004
22.0 88.029553 15.874713 58760.431 89.532221016195 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
22.0 88.125933 15.873264 6365.686 98.946536355681 17.869 0.0068 17.4813 0.0027 17.313 0.0042
22.0 88.07868 15.87681 30350.966 115.1910978386 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
22.0 88.104874 15.876678 11799.303 95.981758820706 17.24 0.0013 16.7151 0.0018 16.4914 0.0024
22.0 88.084324 15.879939 39364.311 98.764032995471 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
22.0 88.034334 15.880455 5803.743 96.955032814728 18.1634 0.0039 17.4016 0.0022 17.0407 0.0042
22.0 88.111662 15.882232 28768.954 100.84046148054 16.2109 0.0033 15.789 0.0024 15.617 0.0039
22.0 88.079374 15.881208 6317.401 91.775289550963 17.9154 0.0052 17.3454 0.0033 17.1119 0.0085
22.0 88.019509 15.882224 8496.009 98.646812840265 17.5 0.0031 17.193 0.0032 17.0846 0.0022
22.0 88.183379 15.882577 16672.591 98.710305419987 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
22.0 88.046213 15.885569 80863.85 97.241366645079 15.3177 0.002 14.3935 0.002 13.9823 0.0011
22.0 88.057599 15.884576 7595.918 111.68405354902 17.6765 0.004 17.137 0.0037 16.8907 0.0007
22.0 88.17409 15.885495 11992.754 112.09930900847 17.3387 0.0003 16.5758 0.0015 16.188 0.0125
22.0 88.171935 15.885596 6960.834 117.25338117415 17.9566 0.0043 16.9889 0.0029 16.5369 0.0052
22.0 88.231858 15.88597 23818.442 106.32987179443 16.4129 0.0022 16.0243 0.0031 15.8596 0.0016
22.0 88.082551 15.887088 66954.176 102.61730978946 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
22.0 88.019026 15.885637 7231.484 104.08957757414 17.9073 0.0037 17.0206 0.0035 16.6864 0.0066
22.0 88.076648 15.88802 97017.72 144.28662678725 15.0569 0.0028 14.2393 0.0041 13.8641 0.0054
22.0 88.236373 15.888189 60616.135 109.42746344769 15.3806 0.0028 15.0426 0.0012 14.9051 0.0034
22.0 88.142604 15.888017 15744.121 112.79936444031 16.9224 0.0029 16.4058 0.0023 16.1635 0.0043
22.0 88.186135 15.888486 9236.164 106.19493115695 17.442 0.0044 17.1148 0.0041 16.979 0.0075
22.0 88.229603 15.888484 6499.789 112.30152215529 17.8154 0.0034 17.4005 0.0014 17.2222 0.0045
22.0 88.10545 15.891994 10748.79 106.1843128235 17.3927 0.0043 16.7013 0.0024 16.4316 0.0032
22.0 88.04672 15.893072 25151.469 106.42090690728 16.5356 0.0065 15.7833 0.0024 15.5176 0.0037
22.0 88.241744 15.8943 12779.406 117.40964932381 17.2243 0.0031 16.4611 0.0023 16.0766 0.0023
22.0 88.076532 15.896569 82323.717 117.4561283087 15.3472 0.0024 14.2301 0.0026 13.9374 0.0014
22.0 88.162874 15.895464 28987.946 123.86768667801 16.2051 0.0025 15.7955 0.0027 15.6138 0.0081
22.0 88.02842 15.895451 16278.126 118.35968979386 17.018 0.0032 16.1706 0.0016 15.8248 0.0055
22.0 88.190274 15.896049 10079.064 112.30589840298 17.3896 0.0035 16.8838 0.0032 16.6452 0.0044
22.0 88.009978 15.896271 5545.936 101.95236153645 18.0573 0.0054 17.6025 0.004 17.4167 0.0057
22.0 88.197984 15.89719 8727.502 107.53345282042 17.6756 0.0037 16.8118 0.0008 16.454 0.0027
22.0 88.106652 15.897874 10636.441 97.925888976538 17.3738 0.0062 16.8505 0.0026 16.6121 0.0034
22.0 88.102071 15.898627 29079.767 95.316511570491 16.2603 0.0027 15.7346 0.0016 15.4918 0.0193
22.0 88.043084 15.899152 6617.916 99.11475215093 17.8424 0.0053 17.3878 0.0027 17.1884 0.0048
22.0 88.241471 15.900087 11759.84 124.91092460517 17.2631 0.0027 16.6243 0.0032 16.3252 0.0024
22.0 88.18384 15.901084 38268.964 537.04606894945 15.9425 0.0017 15.4166 0.0013 15.1859 0.0037
22.0 88.020834 15.901035 17464.509 103.47728636317 16.8478 0.0023 16.294 0.0052 16.0626 0.0011
22.0 88.014191 15.90384 194061.918 115.24476941287 14.1586 0.0002 13.7869 0.002 13.5759 0.001
22.0 88.209371 15.902154 24850.12 104.87650696485 16.3476 0.0006 15.9716 0.0017 15.8212 0.0031
22.0 88.217717 15.904109 95091.943 91.947503189789 14.8958 0.0012 14.4941 0.0049 14.3247 0.0039
22.0 88.091175 15.903295 7914.313 119.12060910898 17.6431 0.0063 17.1255 0.0018 16.9032 0.0058
22.0 88.246845 15.903667 11636.426 144.66763319164 17.2057 0.0033 16.8087 0.0021 16.6268 0.0014
22.0 88.198301 15.904713 23538.88 168.23532359276 16.6264 0.0004 15.7342 0.0018 15.3292 0.0039
22.0 88.076817 15.906009 49072.15 103.4139573254 15.6116 0.0022 15.2477 0.0015 15.0987 0.0041
22.0 88.027359 15.903826 9407.867 102.50733266751 19.728 0.0065 18.9953 0.0095 18.6532 0.0094
22.0 88.01795 15.904716 7805.478 105.20616847513 17.6825 0.0025 17.2149 0.0023 17.0077 0.0088
22.0 88.240916 15.905427 6085.05 94.695181652182 17.9826 0.0055 17.3008 0.003 17.0077 0.0043
22.0 88.142459 15.906347 29987.513 101.34230497119 16.2238 0.0032 15.6841 0.0025 15.4209 0.0009
22.0 88.207554 15.905463 6291.431 105.09159275786 17.912 0.0075 17.3305 0.0019 17.0887 0.0049
22.0 88.0137 15.90621 13236.358 176.18446068784 17.1599 0.0028 16.559 0.0019 16.3045 0.004
22.0 88.117874 15.909633 75886.353 114.4160399066 15.1445 0.0041 14.7749 0.0029 14.6233 0.0017
22.0 88.119799 15.90924 7490.439 123.15971413988 17.8694 0.0056 17.1213 0.003 16.7898 0.0031
22.0 88.166913 15.907979 8862.061 92.419306970671 17.7341 0.0035 16.6838 0.0026 16.2075 0.0041
22.0 88.2023 15.90869 23854.398 165.57515183201 16.6124 0.003 15.7344 0.001 15.3237 0.0025
22.0 88.096132 15.91061 35978.357 106.98039496932 16.0112 0.0021 15.5188 0.002 15.3036 0.0051
22.0 88.227912 15.910306 7981.526 101.74832237951 17.6139 0.0073 17.0999 0.0046 16.8711 0.0038
22.0 88.148961 15.910187 6176.565 95.166801551819 17.9335 0.0038 17.3895 0.0027 17.1499 0.0062
22.0 88.161112 15.910793 9916.828 116.25114243682 17.3452 0.0029 16.9833 0.0031 16.8273 0.0039
22.0 88.084115 15.911877 11320.573 118.80909983156 17.2402 0.003 16.7437 0.0031 16.5362 0.0089
22.0 88.110405 15.915298 79338.516 128.30635776073 15.2773 0.0017 14.501 0.0065 14.1129 0.004
22.0 88.222717 15.914874 16142.835 176.30907829781 16.8594 0.0028 16.3137 0.0042 16.064 0.0052
22.0 88.0282 15.914847 22772.788 116.07699556941 16.5629 0.0003 15.9474 0.0018 15.7053 0.007
22.0 88.176045 15.915941 54106.96 109.93632591584 15.4962 0.0017 15.1245 0.0014 14.9811 0.0007
22.0 88.153067 15.914752 12406.125 208.85190721807 17.2142 0.0013 16.566 0.0013 16.281 0.001
22.0 88.216845 15.91682 60142.097 120.60933122009 15.4014 0.0019 14.9491 0.0033 14.7523 0.0032
22.0 88.229555 15.917246 12839.836 194.14400742215 17.0359 0.0022 16.6168 0.0013 16.4235 0.003
22.0 88.163317 15.916906 63801.159 166.0433381257 15.3571 0.0019 14.935 0.0002 14.739 0.0037
22.0 88.251304 15.916547 15223.764 108.77277013338 17.0252 0.005 16.3144 0.0032 15.9662 0.0038
22.0 88.190903 15.917571 53133.948 200.80792625903 15.5608 0.0022 15.0713 0.0019 14.8557 0.0037
22.0 88.174315 15.918539 67364.102 233.82841863432 15.2748 0.0031 14.8481 0.0014 14.6882 0.003
22.0 88.126916 15.919839 111852.287 118.90298103029 14.7734 0.0014 14.2835 0.0058 14.1039 0.002
22.0 88.139424 15.91966 88132.842 106.9710002195 15.1799 0.0021 14.3277 0.0031 13.943 0.0032
22.0 88.123625 15.918922 8803.344 111.8563026736 17.4538 0.0067 17.0746 0.0034 16.9086 0.0097
22.0 88.0877 15.919807 8413.272 105.47694449372 17.6038 0.0035 17.0696 0.0035 16.8376 0.0071
22.0 88.023803 15.920238 25125.6 119.06620284377 16.4367 0.0027 15.8217 0.0029 15.5807 0.0047
22.0 88.192853 15.921399 9605.164 105.21019023301 17.3983 0.0124 16.922 0.0029 16.7225 0.0043
22.0 88.191416 15.926046 161932.456 122.70464564611 14.3519 0.0038 13.8092 0.0018 13.6433 0.001
22.0 88.192374 15.923747 16142.249 102.34671098756 16.8131 0.0045 16.3706 0.0021 16.1796 0.0025
22.0 88.126781 15.924762 17696.59 112.44889702525 16.7129 0.007 16.4048 0.0052 16.2751 0.0033
22.0 88.24825 15.92492 19540.787 104.40775369155 16.9531 0.002 15.7317 0.0019 14.7697 0.0004
22.0 88.185312 15.925226 9576.628 100.3206476404 17.384 0.0056 16.9299 0.002 16.7406 0.0043
22.0 88.220697 15.925684 8046.446 93.50196120973 17.6457 0.0032 17.0249 0.0026 16.7478 0.0029
22.0 88.083595 15.927154 53618.756 106.09409515966 15.6684 0.0033 14.9551 0.0015 14.6733 0.0097
22.0 88.156676 15.925768 6220.815 114.00319562817 18.029 0.0097 17.3318 0.0053 17.054 0.0144
22.0 88.063661 15.928376 58649.847 107.75839111924 15.4312 0.0014 14.9988 0.0034 14.8021 0.0019
22.0 88.028721 15.927323 10666.752 103.27087612804 17.308 0.0044 16.8212 0.0036 16.6041 0.003
22.0 88.115826 15.929466 90634.305 103.28827041441 15.0346 0.0024 14.435 0.0033 14.1615 0.0022
22.0 88.211832 15.929963 68273.174 203.67208084228 15.2532 0.0006 14.8281 0.0043 14.6267 0.0011
22.0 88.23287 15.930812 79209.39 104.82039628032 15.109 0.0012 14.6818 0.0028 14.5117 0.0033
22.0 88.180021 15.933558 87642.409 110.72622664618 14.935 0.0024 14.6136 0.0033 14.4891 0.0042
22.0 88.025677 15.933082 10501.682 94.123984152255 17.3195 0.0033 16.7959 0.004 16.5563 0.0042
22.0 88.063419 15.934173 7100.58 104.00723909827 17.7411 0.0039 17.2643 0.0029 17.0482 0.0037
22.0 88.154638 15.934665 6055.002 94.784926411005 17.9119 0.0037 17.4553 0.0022 17.2657 0.0057
22.0 88.18117 15.936045 5463.012 94.039612636293 18.0022 0.0038 17.5507 0.0018 17.3502 0.0033
22.0 88.117899 15.942128 78495.581 110.03405329979 15.3037 0.0023 14.469 0.0044 14.0666 0.0006
22.0 88.062104 15.943817 30144.488 112.97535604514 16.1549 0.0039 15.7025 0.0021 15.5115 0.0062
22.0 88.189313 15.944945 9299.148 121.05695562121 17.5272 0.0044 16.8141 0.0029 16.4717 0.0031
22.0 88.057839 15.947046 73532.471 122.33628802034 15.1818 0.0019 14.7381 0.0024 14.5574 0.0061
22.0 88.239323 15.945285 12210.462 115.39702711151 17.1188 0.0064 16.7168 0.002 16.5301 0.0048
22.0 88.136382 15.945795 17633.474 105.2288801771 16.7382 0.0033 16.242 0.0018 16.0336 0.007
22.0 88.072886 15.946025 9199.458 120.1657112631 17.4264 0.004 16.9946 0.0025 16.8149 0.0036
22.0 88.094503 15.946819 7704.547 111.19356415773 17.6723 0.0042 17.1887 0.0028 16.9885 0.0067
22.0 88.244723 15.950467 120416.876 103.93105544577 14.6784 0.0017 14.2677 0.0135 14.0373 0.0
22.0 88.141694 15.949987 29992.756 103.51249611601 16.3127 0.0023 15.5185 0.0023 15.138 0.0034
22.0 88.179619 15.949253 7661.187 108.00172461823 17.6984 0.0019 17.1424 0.0021 16.8614 0.005
22.0 88.148454 15.951178 77871.101 140.33884310145 15.0953 0.0022 14.6917 0.002 14.5377 0.0044
22.0 88.151904 15.950744 23209.567 106.45756017929 16.4156 0.0023 15.9836 0.0022 15.8095 0.0032
22.0 88.006657 15.950507 10753.435 104.75092344324 17.4352 0.0001 16.7158 0.0022 16.3769 0.0016
22.0 88.063278 15.951556 10638.912 101.17706896297 17.3669 0.0061 16.574 0.0024 16.2436 0.0051
22.0 88.003927 15.951947 7437.496 107.19854347678 17.752 0.004 17.2468 0.0028 16.9923 0.0059
22.0 88.177624 15.95425 37675.959 145.65534276757 15.9194 0.0019 15.373 0.0015 15.1312 0.0017
22.0 88.098182 15.953628 10597.789 107.52309040515 17.2928 0.011 16.9208 0.0035 16.8048 0.0097
22.0 88.153822 15.953942 8186.082 104.21641100932 17.5666 0.0035 17.0155 0.0029 16.7712 0.0048
22.0 88.195548 15.954527 13051.619 103.36552296036 17.0781 0.0033 16.5893 0.0023 16.3733 0.0046
22.0 88.032813 15.956867 49550.232 109.45860099533 15.9314 0.0013 14.7493 0.0015 14.1767 0.0019
22.0 88.022273 15.958523 11415.422 107.59026519874 17.3451 0.005 16.6632 0.0019 16.3806 0.0016
22.0 88.230631 15.958658 8046.441 107.96626576973 17.6823 0.008 16.9971 0.0023 16.7009 0.0052
22.0 88.050318 15.959371 18187.324 99.507960806325 16.704 0.0025 16.2284 0.0019 16.0152 0.0025
22.0 88.190643 15.958531 9666.766 101.676601877 17.7092 0.0056 16.4764 0.0041 15.636 0.0035
22.0 88.104421 15.96117 11835.334 124.6087951733 17.1513 0.0039 16.727 0.0017 16.5315 0.0031
22.0 88.064878 15.961678 23062.972 100.24699056806 16.4581 0.0048 15.956 0.0025 15.7216 0.0056
22.0 88.230843 15.961493 7642.665 100.30740787384 17.7239 0.0069 17.0998 0.0018 16.8336 0.0046
22.0 88.109246 15.962554 25252.469 113.74693223965 16.3304 0.0045 15.8953 0.0019 15.7214 0.0036
22.0 88.032769 15.963132 18224.686 208.0560837883 16.7505 0.0028 16.1367 0.0017 15.892 0.005
22.0 88.086144 15.963417 15609.439 97.910239233898 16.8361 0.0036 16.427 0.0014 16.2508 0.0047
22.0 88.218792 15.964549 64748.542 117.81041214033 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
22.0 88.198146 15.965053 16346.337 127.13747672672 16.7833 0.0022 16.4119 0.0013 16.2646 0.0041
22.0 88.194875 15.966823 80900.748 118.55830028023 15.163 0.001 14.5303 0.0011 14.2545 0.0009
22.0 88.179608 15.965576 15221.392 103.86142990529 17.0255 0.0051 16.2466 0.0038 15.9335 0.0054
22.0 88.0905 15.966867 32036.264 99.408702003403 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
22.0 88.179115 15.969525 83135.504 110.1141607293 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
22.0 88.184766 15.969187 16434.0 126.48493049234 16.8585 0.0032 16.2734 0.0035 16.0258 0.0067
22.0 88.172389 15.970863 39152.669 124.22865237145 15.8582 0.0023 15.3775 0.0027 15.1831 0.003
22.0 88.1975 15.970747 12521.114 207.89880041443 17.2207 0.0048 16.59 0.0039 16.3339 0.0029
22.0 88.24685 15.972031 75417.107 118.91566278865 15.2272 0.0064 14.6726 0.0012 14.4539 0.0039
22.0 88.253261 15.971379 39111.183 123.59017601236 15.89 0.0027 15.5075 0.0021 15.3429 0.0033
22.0 88.119235 15.972859 23152.835 332.32654198059 16.5183 0.0043 15.8485 0.002 15.5494 0.0078
22.0 88.166959 15.972821 20753.236 173.06104805547 16.5427 0.0017 16.071 0.002 15.8646 0.002
22.0 88.145503 15.976119 185452.713 225.00401511731 14.1664 0.0032 13.6777 0.0001 13.7793 0.0013
22.0 88.240444 15.973939 34140.416 212.85332855763 16.0699 0.0026 15.5923 0.0014 15.3827 0.0036
22.0 88.088586 15.974847 72641.399 97.935547264778 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
22.0 88.0163 15.974526 8216.618 115.53378701363 17.5969 0.0017 17.0512 0.0021 16.8267 0.0051
22.0 88.031272 15.976136 12918.116 98.980852308401 17.0994 0.0021 16.5257 0.0015 16.2755 0.0025
22.0 88.12697 15.978026 107039.368 97.341292671539 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
22.0 88.169445 15.978854 56532.6 139.95998874494 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
22.0 88.242883 15.97715 9452.116 162.07247797463 17.4804 0.0043 16.9424 0.0011 16.7069 0.0074
22.0 88.2032 15.978509 31248.31 103.81793195627 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
22.0 88.201884 15.981434 115690.189 146.78095375911 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
22.0 88.256051 15.980183 15787.947 129.90211742274 16.9235 0.0022 16.4162 0.0015 16.2094 0.0067
22.0 88.229484 15.981623 38605.383 116.12151778294 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
22.0 88.068503 15.981114 13622.227 84.028139634394 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
22.0 88.173535 15.982074 22634.977 156.29288849722 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
22.0 88.155483 15.983393 24122.573 196.81819811138 16.4064 0.008 15.933 0.0069 15.6926 0.0076
22.0 88.081343 15.984236 24913.561 104.10528035216 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
22.0 88.037199 15.985115 61557.05 101.95851321357 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
22.0 88.18243 15.9895 46700.784 226.5106177137 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
