cat_id ra dec g_Swope_flux g_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
37.0 88.09673 15.9621 4530.387 30.570670808471 17.2348 0.0124 17.0031 0.0026 16.9404 0.0135
37.0 88.218797 15.964563 27542.615 37.778350972856 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
37.0 88.086107 15.963418 6855.74 34.588014835708 16.8361 0.0036 16.427 0.0014 16.2508 0.0047
37.0 88.198144 15.965057 7514.154 66.092811998508 16.7833 0.0022 16.4119 0.0013 16.2646 0.0041
37.0 88.194885 15.966832 32668.55 92.49887454906 15.163 0.001 14.5303 0.0011 14.2545 0.0009
37.0 88.090464 15.966881 12321.817 30.914878925261 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
37.0 88.034623 15.96836 38142.933 27.871108685645 14.9575 0.0022 14.665 0.0013 14.5719 0.0057
37.0 88.044522 15.968741 20914.948 30.808143580089 15.6101 0.0024 15.3332 0.0025 15.2365 0.001
37.0 88.179122 15.969529 34111.29 62.160061776052 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
37.0 88.184788 15.969195 6559.241 36.210059854138 16.8585 0.0032 16.2734 0.0035 16.0258 0.0067
37.0 88.172395 15.970865 16044.35 51.629496745589 15.8582 0.0023 15.3775 0.0027 15.1831 0.003
37.0 88.119217 15.972862 8406.092 32.920828022259 16.5183 0.0043 15.8485 0.002 15.5494 0.0078
37.0 88.16696 15.972819 8447.166 30.387085212887 16.5427 0.0017 16.071 0.002 15.8646 0.002
37.0 88.216763 15.97209 3125.475 33.981910921492 17.7312 0.0081 16.8467 0.0024 16.4494 0.0022
37.0 88.077688 15.973313 8394.609 103.88110155125 16.5607 0.0026 16.2705 0.0026 16.1869 0.0038
37.0 88.038466 15.975037 42208.62 28.262523663674 14.8599 0.0018 14.5769 0.0012 14.4939 0.0021
37.0 88.201357 15.972702 1931.726 30.852390598214 18.2433 0.0049 17.7216 0.004 17.4837 0.0042
37.0 88.170459 15.973146 2289.377 39.127145387082 17.9617 0.0024 17.3183 0.0046 17.0609 0.0014
37.0 88.107916 15.973578 2218.778 32.253980935988 17.9672 0.009 17.4377 0.0034 17.1901 0.0063
37.0 88.088552 15.974856 21973.35 31.434995336626 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
37.0 88.145473 15.976119 73606.583 27.647227085726 14.1664 0.0032 13.6777 0.0001 13.7793 0.0013
37.0 88.016298 15.974517 3419.47 31.447665723539 17.5969 0.0017 17.0512 0.0021 16.8267 0.0051
37.0 88.031257 15.976129 5037.365 35.427557784662 17.0994 0.0021 16.5257 0.0015 16.2755 0.0025
37.0 88.126943 15.978023 38623.13 29.286967610072 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
37.0 88.00242 15.976364 5494.356 91.725075026736 17.0655 0.0037 16.845 0.0016 16.7798 0.0059
37.0 88.028703 15.976317 2644.059 27.820832868166 17.8002 0.0045 17.0092 0.0022 16.6783 0.0039
37.0 88.242894 15.977157 4158.508 32.479061987319 17.4804 0.0043 16.9424 0.0011 16.7069 0.0074
37.0 88.203211 15.978503 14346.23 47.370507896897 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
37.0 88.169445 15.978851 22423.584 32.673372589503 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
37.0 87.99313 15.977874 2941.661 36.281734944645 17.793 0.0065 17.071 0.0039 16.8 0.0042
37.0 88.239489 15.978541 2814.075 41.163537690267 17.9275 0.0048 17.5392 0.0026 17.3705 0.0046
37.0 88.016282 15.978433 2225.513 35.694002488011 18.055 0.0068 17.6296 0.0039 17.4489 0.0029
37.0 88.201896 15.981438 44988.798 31.614682200731 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
37.0 88.22947 15.981635 14047.75 32.228178404318 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
37.0 88.068472 15.981098 5179.091 33.951750080733 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
37.0 88.173533 15.982085 9360.348 33.811913438589 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
37.0 88.155473 15.983385 9587.093 146.59656133291 16.4064 0.008 15.933 0.0069 15.6926 0.0076
37.0 88.081314 15.984221 9772.963 36.806326529172 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
37.0 88.037174 15.985117 21335.315 267.88370409643 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
37.0 87.991908 15.985275 24195.121 36.849961701928 15.4734 0.003 15.0131 0.0009 14.8246 0.0038
37.0 88.118214 15.987829 67520.218 35.398300004301 14.2988 0.0015 14.0774 0.0449 14.0711 0.0099
37.0 88.221256 15.987075 2475.657 42.844785424988 17.9511 0.006 17.4449 0.0025 17.2075 0.0045
37.0 88.182438 15.989497 19975.517 38.752518181775 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
37.0 88.198817 15.991569 37267.808 43.96019060638 15.0156 0.0018 14.2704 0.0056 13.9016 0.0081
37.0 88.143666 15.991665 17231.919 44.892906205807 15.7946 0.0035 15.4555 0.0042 15.3096 0.003
37.0 88.126984 15.990845 3881.244 48.424572337554 17.3752 0.0054 16.6184 0.0025 16.3057 0.0063
37.0 88.232117 15.99174 19165.529 34.91575942986 15.78 0.0024 15.3075 0.0026 15.1104 0.0002
37.0 88.201647 15.990806 3640.284 27.98065867498 17.5891 0.0066 17.1327 0.0018 16.9247 0.004
37.0 88.229438 15.991653 9314.472 37.202085199945 16.5061 0.0025 15.9766 0.0019 15.742 0.0046
37.0 88.066473 15.992674 6831.781 73.637282221471 16.7175 0.0029 16.1834 0.0023 15.9467 0.0007
37.0 88.165507 15.992883 7531.381 30.699079709532 16.6835 0.0018 16.1022 0.0024 15.867 0.0027
37.0 88.157131 15.992302 1968.764 29.62323240981 18.0516 0.0074 17.107 0.0038 16.7176 0.004
37.0 88.005622 15.992857 2915.044 36.730132504759 17.7187 0.0041 16.9906 0.0029 16.6606 0.01
37.0 88.210601 15.995575 8551.66 32.011780379809 16.6049 0.002 15.8113 0.0015 15.4583 0.0027
37.0 88.232002 15.998406 57787.827 30.035307828458 14.5958 0.0016 14.0523 0.0025 13.842 0.0055
37.0 88.166028 15.995582 3347.828 28.581018728659 17.551 0.0053 17.1575 0.0018 17.0 0.0083
37.0 88.220684 15.995594 2045.642 25.910274965353 18.1764 0.0079 17.5728 0.0029 17.2957 0.0
37.0 88.053327 15.997461 1672.749 27.218126178998 18.2451 0.0003 17.5271 0.0062 17.2219 0.0021
37.0 88.042764 15.998882 12658.696 30.414816183939 16.1311 0.0051 15.7004 0.0021 15.5256 0.0025
37.0 88.165282 15.999467 14172.57 32.77522381452 16.0159 0.0024 15.5414 0.0024 15.3292 0.0014
37.0 88.214123 16.000273 7252.588 50.165601861853 16.7996 0.0019 16.2267 0.0015 16.0061 0.0062
37.0 88.22521 16.002838 80496.038 41.633662432087 14.2249 0.0032 13.8593 0.0228 13.6895 0.002
37.0 88.050464 16.001078 2029.422 33.846471488378 18.0495 0.0013 17.523 0.0038 17.2786 0.0067
37.0 88.141974 16.002135 6464.149 38.279706844855 16.8306 0.0021 16.3825 0.0024 16.1707 0.0037
37.0 88.2083 16.002819 3064.096 32.823259657956 17.7236 0.004 17.2206 0.0026 17.0021 0.0059
37.0 88.020822 16.00441 11698.796 69.303012397814 16.2194 0.01 15.7325 0.0018 15.5288 0.0051
37.0 88.084026 16.003691 2155.886 32.622065773 17.9975 0.0081 17.3048 0.0056 17.0098 0.0055
37.0 88.043381 16.004525 15823.923 29.788081989323 15.857 0.0046 15.0081 0.0009 14.6094 0.004
37.0 88.069019 16.003983 3281.509 35.13920953259 17.5528 0.0102 17.1908 0.0043 17.0539 0.0054
37.0 88.224531 16.006192 33130.609 33.87779059301 15.2004 0.002 14.6645 0.0026 14.4443 0.0036
38.0 323.035687 0.135378 154174.364 685.85109981632 14.431 0.0024 13.8248 0.0038 13.572 0.0021
38.0 323.080323 0.136738 7263.378 59.118976328175 17.7421 0.0034 17.2397 0.0037 17.0669 0.0031
38.0 322.991728 0.137267 14580.949 85.424761829549 16.9789 0.0032 16.4173 0.0027 16.1953 0.0013
38.0 322.944405 0.136945 2841.148 45.197784723868 18.7987 0.0109 18.1705 0.0037 17.8776 0.003
38.0 322.95716 0.139785 22006.028 113.09513929484 16.5575 0.0039 16.0021 0.0035 15.7804 0.0025
38.0 323.058524 0.139487 3394.233 44.094848797362 18.5721 0.0073 18.1057 0.0032 17.928 0.0022
38.0 323.041229 0.140906 6842.441 61.750037823139 17.8548 0.0047 17.384 0.0025 17.2287 0.003
38.0 322.939396 0.141612 3559.268 55.041669518075 18.5261 0.0082 18.0955 0.0039 17.9205 0.0028
38.0 323.126541 0.146641 2488.469 39.417778639756 18.8603 0.0059 17.6267 0.0068 16.6733 0.0032
38.0 323.051946 0.14697 3037.322 39.801705900509 18.6962 0.0064 17.8568 0.0033 17.5049 0.0026
38.0 323.011313 0.151321 22763.873 154.58653441503 16.5426 0.0035 16.1354 0.0032 15.994 0.0021
38.0 323.052869 0.15233 6608.402 52.41676530761 17.8527 0.0022 17.4245 0.0042 17.2792 0.0037
38.0 322.938174 0.158042 126901.908 391.30106638069 14.6632 0.0038 14.2717 0.0028 14.1168 0.0027
38.0 322.988553 0.155613 2878.207 34.929502646851 18.7582 0.0069 18.1055 0.0043 17.836 0.0039
38.0 322.976151 0.162186 89106.682 315.73571285708 15.0327 0.0022 14.4932 0.0008 14.3042 0.003
38.0 323.014386 0.160486 3859.83 42.009884664337 18.379 0.0052 17.6362 0.0042 17.3451 0.0031
38.0 322.993592 0.161231 7118.223 49.053974137865 17.6858 0.0066 16.485 0.0024 15.4864 0.0026
38.0 323.122896 0.16269 12784.909 97.43179552233 17.1627 0.0046 16.7928 0.0035 16.6436 0.0021
38.0 322.95326 0.163402 7297.689 58.334065808912 17.7479 0.0046 17.0667 0.0027 16.7726 0.0026
38.0 323.116109 0.16433 5071.276 48.250320565552 18.1381 0.0058 17.7772 0.0028 17.6525 0.0039
38.0 323.025457 0.165388 12534.375 77.103354051411 17.1037 0.0019 16.1767 0.0074 15.8037 0.0025
38.0 323.010512 0.166295 2884.796 45.499391973134 18.7159 0.0078 17.7156 0.0044 17.2633 0.0024
38.0 323.160798 0.169439 3296.383 42.217098292724 18.6221 0.0082 18.2469 0.0058 18.1099 0.0031
38.0 323.163975 0.169794 2799.152 43.239268908458 18.7065 0.0094 17.6763 0.0047 17.2226 0.0023
38.0 322.96986 0.17845 60545.907 80.834703782703 15.4723 0.0017 15.1354 0.0028 15.0022 0.0014
38.0 322.997674 0.177842 21023.212 40.82178354718 16.5804 0.0031 15.7934 0.0041 15.4999 0.0022
38.0 322.93987 0.184828 13704.599 235.81406419788 17.0831 0.0068 16.685 0.0041 16.5356 0.0017
38.0 322.961588 0.187231 56833.947 38.17842895693 15.5169 0.0025 14.8998 0.001 14.622 0.0024
38.0 323.102078 0.188861 9367.4 88.989496030146 17.5066 0.0071 17.0288 0.0059 16.8477 0.0032
38.0 322.987938 0.190247 32871.912 47.579645078788 16.1037 0.0022 15.635 0.0014 15.4766 0.0014
38.0 322.947614 0.189371 4523.922 39.745585872106 18.2404 0.0055 17.3161 0.0042 16.9302 0.0025
38.0 323.157135 0.189449 2965.999 44.76385078717 18.7187 0.0069 18.3532 0.0069 18.2189 0.0066
38.0 323.053225 0.189456 2882.75 39.736188237255 18.714 0.0064 17.9946 0.0058 17.696 0.0044
38.0 323.013561 0.19112 15353.741 45.545008192145 16.901 0.0005 16.1735 0.0064 15.88 0.0023
38.0 322.980564 0.193584 11991.08 43.087097828973 17.1661 0.005 16.596 0.0032 16.3583 0.0024
38.0 322.954908 0.197523 8771.129 152.69283857579 17.5193 0.0036 16.4572 0.0035 16.0039 0.0018
38.0 323.036264 0.201071 45314.158 41.136061733028 15.7713 0.0037 15.3776 0.0037 15.2385 0.0018
38.0 323.147883 0.201788 6471.144 49.167528821341 17.8454 0.0059 17.4774 0.0059 17.3399 0.0022
38.0 323.13381 0.204615 47704.383 41.550063303332 15.6865 0.0027 15.0616 0.0064 14.8305 0.0014
38.0 323.029546 0.207994 6696.314 49.181408832682 17.8269 0.0064 17.0525 0.0044 16.7549 0.0039
38.0 323.149134 0.208386 3109.498 37.70400370162 18.6737 0.0101 18.3274 0.0067 18.1847 0.0036
38.0 323.014017 0.208362 2234.936 36.980953683915 18.9713 0.0174 17.8081 0.0074 16.8252 0.0023
38.0 323.159181 0.211327 32178.847 44.696032390984 16.1375 0.0048 15.6953 0.0031 15.5349 0.0017
38.0 323.097147 0.210933 2565.253 40.447973569225 18.8682 0.0113 18.0751 0.0042 17.7617 0.0033
38.0 323.006464 0.216122 6573.519 46.201697559541 17.9002 0.0049 17.3383 0.0046 17.1049 0.0028
38.0 323.004316 0.215897 4644.447 45.269666647667 18.2386 0.0069 17.8103 0.0071 17.6106 0.0028
38.0 323.033372 0.216334 4084.199 42.909571390922 18.3732 0.0036 17.8089 0.0091 17.5899 0.002
38.0 322.988009 0.219094 4514.286 47.490191436171 18.2711 0.0053 17.8236 0.0038 17.6349 0.0036
38.0 323.035722 0.224646 60663.353 42.199896728767 15.4173 0.0038 14.856 0.0032 14.6514 0.0035
38.0 322.966255 0.223816 31640.679 88.134955327319 16.1088 0.0022 14.96 0.0011 14.4228 0.0025
38.0 323.068017 0.227553 183056.945 36.64666950008 14.2203 0.0012 13.8334 0.0021 13.6829 0.001
38.0 322.939638 0.226381 3785.23 40.461939344388 18.3928 0.0106 17.6117 0.0033 17.3054 0.0024
38.0 323.17129 0.22727 2168.689 39.094715039109 19.0691 0.0068 18.3705 0.0055 18.061 0.0041
38.0 323.170771 0.23027 2426.059 38.633408569972 18.8694 0.0073 18.0905 0.0049 17.7709 0.0041
38.0 322.977123 0.231982 6042.117 42.153346802257 17.9317 0.0049 17.2786 0.0051 17.0344 0.0025
38.0 323.160802 0.231765 2637.201 40.537813078919 18.82 0.006 17.5994 0.0034 16.9261 0.0033
38.0 323.018303 0.236433 53259.829 327.38650482539 15.5185 0.0051 15.0389 0.0029 14.8515 0.0025
38.0 323.015209 0.238496 179129.693 51.647276710717 14.2601 0.0046 13.7695 0.0029 13.6055 0.0013
38.0 323.148304 0.234838 5576.106 52.303382932238 17.9887 0.0031 17.5337 0.0065 17.3486 0.0029
38.0 323.021846 0.23574 9083.492 100.36777334877 17.5067 0.0032 17.2394 0.0055 17.1276 0.0029
38.0 323.11855 0.237087 18408.278 48.380650964288 16.6852 0.0061 16.1679 0.0031 15.9708 0.0031
38.0 322.952603 0.240836 22341.6 159.96289297349 16.5281 0.0024 15.9643 0.0021 15.7421 0.0018
38.0 322.972188 0.241904 46174.09 45.020063058957 15.7128 0.0009 15.022 0.0044 14.7141 0.0012
38.0 323.016985 0.240303 4652.258 40.14725524019 18.1923 0.0048 17.5874 0.0046 17.3206 0.0046
38.0 322.961 0.241173 5365.899 34.806712650478 18.0589 0.0069 16.8827 0.0052 16.1881 0.0022
38.0 323.138737 0.244337 2753.262 37.500207559695 18.7629 0.0062 18.3368 0.0057 18.169 0.0057
38.0 323.118295 0.245898 2935.283 37.220744947455 18.6656 0.0058 18.2401 0.009 18.1112 0.0035
38.0 323.101162 0.249111 14985.535 43.675330923959 16.9094 0.0028 16.2394 0.0044 15.9802 0.0023
38.0 323.000623 0.249998 5499.652 37.567000528853 17.985 0.0059 16.8415 0.0036 16.2643 0.0019
38.0 322.996915 0.252634 4167.629 39.692565980816 18.3033 0.0069 17.5525 0.0039 17.2212 0.0025
38.0 323.002008 0.253544 3664.808 66.313907572806 18.4793 0.0057 17.96 0.0051 17.7688 0.0042
38.0 323.108461 0.253632 8046.993 128.5730382205 17.5915 0.006 16.9976 0.0058 16.7997 0.0019
38.0 323.139584 0.25542 25785.907 38.1854023522 16.3054 0.0035 15.4301 0.0045 15.0911 0.0016
38.0 323.00796 0.255649 4449.633 39.577934244563 18.2527 0.0054 17.6624 0.005 17.4556 0.0034
38.0 323.011106 0.255606 3623.149 35.974254760346 18.5062 0.0118 18.0006 0.0029 17.8226 0.0052
38.0 323.0395 0.262319 20135.142 52.739723773496 16.6183 0.0035 16.056 0.0024 15.83 0.0017
38.0 323.161866 0.263387 5560.028 41.035248338467 17.9696 0.0046 17.3094 0.0048 17.0262 0.0044
38.0 323.077092 0.264305 14832.362 71.309302098546 16.8781 0.0055 15.6644 0.0046 14.908 0.0034
38.0 323.130176 0.265034 9140.381 41.562713810307 17.4288 0.0079 16.4119 0.0015 15.89 0.0022
38.0 322.942862 0.268416 38997.976 33.612996156205 15.9198 0.0025 15.4216 0.0011 15.2718 0.0026
38.0 323.051999 0.27076 126051.71 49.632279563373 14.6373 0.0064 14.3092 0.0009 14.2224 0.0039
38.0 323.162801 0.26967 2697.48 38.801933484846 18.7947 0.0087 18.2626 0.0052 18.0427 0.0032
38.0 323.058398 0.273912 65835.682 57.292609986638 15.3208 0.005 14.9233 0.0019 14.7917 0.0028
38.0 323.094126 0.271985 6910.17 70.902281029469 17.693 0.0055 16.6584 0.0037 16.182 0.002
38.0 323.120917 0.272821 11623.302 37.424546443623 17.1678 0.0043 16.7042 0.0028 16.5287 0.0029
38.0 322.958005 0.27663 10645.415 41.29462180574 17.3271 0.0076 17.0049 0.0064 16.885 0.0037
38.0 323.139802 0.279359 40267.153 41.493605381117 15.8401 0.0037 15.3504 0.0028 15.1868 0.0014
38.0 323.058244 0.283965 8399.797 39.15791268612 17.5203 0.0059 16.7955 0.0034 16.5231 0.002
38.0 322.937846 0.284076 3886.431 45.70187461263 18.3946 0.0086 17.878 0.004 17.654 0.0022
38.0 323.043944 0.290939 109292.171 38.040586790122 14.7623 0.0062 14.2098 0.0013 14.0171 0.0053
38.0 322.935357 0.289501 19542.661 40.010359249236 16.6442 0.0015 15.9037 0.0015 15.6296 0.0013
38.0 323.106335 0.297281 4668.09 46.345961348749 18.1213 0.0125 17.5716 0.0056 17.3661 0.0026
38.0 323.173082 0.298648 9768.593 137.19056361543 17.3699 0.0041 16.6124 0.0032 16.3353 0.002
38.0 323.101959 0.299853 3690.773 36.658618530264 18.3634 0.0041 17.4731 0.0052 17.095 0.0036
38.0 322.930956 0.301551 24861.211 43.941265166129 16.374 0.0025 15.8931 0.0016 15.6951 0.0023
38.0 323.054221 0.301938 5425.335 34.716194266806 17.9816 0.0056 16.7466 0.0022 15.6155 0.0023
38.0 323.023641 0.302705 9356.639 48.993293299664 17.4149 0.0081 16.8627 0.0022 16.6775 0.0028
38.0 323.104314 0.304306 17334.484 36.885093374414 16.7591 0.0067 16.3741 0.005 16.2429 0.0026
38.0 322.977233 0.307333 61978.257 64.355585908392 15.4048 0.0034 15.0085 0.001 14.8706 0.0025
38.0 322.930754 0.308545 8512.07 41.208508504868 17.5692 0.0046 17.203 0.0045 17.0578 0.0038
38.0 323.115071 0.308737 3573.165 36.151212135392 18.4189 0.0173 18.0178 0.0071 17.8724 0.0033
38.0 323.034022 0.311223 2935.988 38.222070245338 18.5771 0.0085 17.4311 0.0029 16.786 0.0014
38.0 322.963303 0.316306 13782.582 39.637529726727 17.0476 0.0049 16.6996 0.0048 16.5619 0.0029
38.0 323.066475 0.319322 3785.993 40.880889828886 18.3605 0.0041 17.9512 0.0051 17.7686 0.0044
38.0 323.068191 0.320208 7563.246 47.72268863535 17.626 0.0035 17.1538 0.0046 16.9976 0.0022
38.0 323.132547 0.31947 2912.284 52.670445711247 18.6683 0.008 18.1869 0.0029 17.9914 0.0037
38.0 323.00761 0.319688 5579.316 37.637490307796 18.0109 0.0074 17.4419 0.0075 17.1882 0.0027
38.0 322.93625 0.320511 6217.475 40.927160901458 17.8526 0.0045 16.7447 0.0037 16.2335 0.0015
38.0 323.10857 0.32538 35476.89 46.538350497151 15.941 0.0029 15.0883 0.0008 14.7741 0.0027
38.0 323.172138 0.323831 6485.853 38.13142305892 17.8411 0.0053 17.3862 0.0042 17.2184 0.0022
38.0 323.145327 0.332325 68042.253 45.500301996979 15.3069 0.0015 14.9305 0.0022 14.8112 0.0008
38.0 323.085498 0.33229 51493.737 71.142291169232 15.5444 0.0038 15.0652 0.0025 14.8873 0.0015
38.0 323.011267 0.334875 6136.213 42.788071007403 17.849 0.0097 17.3713 0.0031 17.1825 0.0028
38.0 322.986204 0.337912 10878.186 44.748907442242 17.2489 0.0038 16.6935 0.0041 16.4894 0.0045
38.0 322.961762 0.3418 11125.572 35.325463992114 17.2239 0.0034 16.4606 0.0036 16.1704 0.0025
38.0 322.979045 0.343957 8328.441 38.011018236143 17.555 0.0037 17.0231 0.0033 16.8308 0.0028
38.0 323.073757 0.346478 25066.055 74.729130808499 16.3599 0.0037 16.0434 0.002 15.9382 0.0016
38.0 323.083926 0.347024 17607.411 46.105190481848 16.7397 0.0038 16.3036 0.003 16.1264 0.0028
38.0 323.126979 0.346533 4032.39 38.43129455102 18.2648 0.0073 17.6946 0.0053 17.4457 0.0027
38.0 323.080895 0.347077 4062.789 34.971703314069 18.3348 0.0097 17.934 0.0057 17.7865 0.0041
38.0 323.056951 0.350781 3327.832 40.349019984426 18.4416 0.0065 17.4431 0.0022 17.0307 0.0033
38.0 323.049745 0.354253 15285.343 34.54549926266 16.8009 0.0071 16.0594 0.0041 15.7835 0.0018
38.0 323.079818 0.357832 19692.775 38.716109774612 16.5688 0.0022 15.9673 0.0021 15.7761 0.0018
38.0 323.13548 0.357316 3561.403 37.546789691589 18.5189 0.0058 18.0247 0.0046 17.8367 0.0034
38.0 323.089011 0.357786 4322.118 47.591513722066 18.242 0.0026 17.8671 0.0063 17.7283 0.0035
38.0 323.093525 0.358537 6796.373 38.163910973386 17.7867 0.0041 17.4336 0.0041 17.306 0.0013
38.0 323.101035 0.363716 105498.749 47.906231412572 14.8019 0.0016 14.3058 0.0049 14.1546 0.0022
38.0 323.088965 0.363851 6118.537 41.452710907586 17.8598 0.0069 17.2257 0.0018 16.9805 0.0036
38.0 322.939784 0.364959 4558.883 51.019388751089 18.2182 0.0038 17.7793 0.0028 17.6122 0.0041
38.0 323.116275 0.364907 7530.269 41.975092184627 17.6651 0.0029 17.1871 0.0046 17.0006 0.0026
38.0 322.971408 0.364992 5590.476 49.392975565628 17.9832 0.0114 16.9109 0.0034 16.449 0.0021
38.0 323.02537 0.364783 3402.894 41.814115337898 18.3986 0.0059 18.0144 0.005 17.8501 0.0097
38.0 323.015766 0.36816 5041.414 38.242876926192 17.9971 0.0106 17.2758 0.0033 16.9993 0.0047
38.0 322.944581 0.370653 11812.128 45.900929770131 17.1904 0.0053 16.4845 0.0068 16.1854 0.0039
39.0 88.024676 15.763939 62094.542 1.0 14.5678 0.0021 14.1353 0.0053 13.9005 0.0114
39.0 88.118564 15.76434 3341.881 1.0 17.7929 0.005 17.0215 0.0039 16.7025 0.0035
39.0 88.120072 15.765534 1830.305 1.0 18.5787 0.0057 17.983 0.0034 17.7312 0.0096
39.0 88.10928 15.763864 651.268 1.0 19.7261 0.0328 18.831 0.0067 18.472 0.0121
39.0 88.020049 15.764758 2843.118 1.0 17.8538 0.0042 17.3789 0.0036 17.1705 0.002
39.0 88.048573 15.76544 4452.66 1.0 17.4434 0.0037 16.9178 0.0019 16.6887 0.0074
39.0 88.13013 15.765569 2901.716 1.0 18.0357 0.0147 17.5858 0.0033 17.3888 0.0044
39.0 88.077664 15.765294 978.348 1.0 19.0842 0.0171 18.612 0.0058 18.3903 0.0002
39.0 88.078734 15.766919 3376.105 1.0 17.7805 0.004 17.4315 0.003 17.2686 0.0042
39.0 88.091214 15.76607 2178.246 1.0 18.2542 0.0018 17.8103 0.0022 17.5991 0.0125
39.0 88.013285 15.768423 15927.795 1.0 16.0361 0.0107 15.6473 0.0026 15.452 0.0032
39.0 88.197497 15.768302 11570.738 1.0 16.488 0.0023 15.9238 0.002 15.6765 0.0058
39.0 88.185734 15.767136 2436.016 1.0 18.2277 0.0125 17.8155 0.0028 17.6378 0.0067
39.0 88.099356 15.767467 1525.825 1.0 18.6985 0.0094 18.1096 0.0058 17.8499 0.0056
39.0 88.008345 15.766485 379.956 1.0 20.1861 0.0149 18.9573 0.0047 18.3542 0.0074
39.0 88.15936 15.767556 1425.778 1.0 18.7989 0.0088 18.2839 0.0061 18.0218 0.0034
39.0 88.04752 15.767615 856.499 1.0 19.2538 0.0131 18.6257 0.0038 18.3327 0.0046
39.0 88.038263 15.768911 4909.293 1.0 17.354 0.0075 17.0619 0.002 16.9476 0.0052
39.0 88.168426 15.76891 6249.888 1.0 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
39.0 88.105317 15.768046 1138.329 1.0 18.9768 0.0086 18.4042 0.0043 18.1478 0.0091
39.0 88.120182 15.768339 767.794 1.0 19.3565 0.0088 18.6834 0.0065 18.3532 0.0064
39.0 88.226838 15.768557 496.476 1.0 19.9132 0.0112 19.2019 0.0074 18.8566 0.0071
39.0 88.234697 15.768698 767.737 1.0 19.4403 0.0111 18.9898 0.0065 18.7925 0.0185
39.0 88.085942 15.769707 917.412 1.0 19.1995 0.0111 18.4416 0.0063 18.113 0.0113
39.0 88.011026 15.770349 3324.825 1.0 17.6696 0.0099 17.0785 0.0021 16.8238 0.0028
39.0 88.106988 15.77011 2604.187 1.0 18.0684 0.01 17.0977 0.0023 16.6674 0.0022
39.0 88.068645 15.769454 606.78 1.0 19.7537 0.0148 19.2555 0.0074 19.0187 0.0129
39.0 88.249716 15.769686 401.844 1.0 19.9123 0.0292 18.998 0.0049 18.5989 0.0044
39.0 88.049914 15.770555 1149.403 1.0 18.9657 0.0074 18.5035 0.006 18.3119 0.0109
39.0 88.235619 15.771368 5069.915 1.0 17.4095 0.0027 16.922 0.002 16.7147 0.0036
39.0 88.149405 15.771482 5383.452 1.0 17.2667 0.0032 16.2843 0.0016 15.8571 0.0034
39.0 88.036869 15.774812 48924.191 1.0 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
39.0 88.22457 15.770747 1491.632 1.0 18.7619 0.0264 18.0577 0.0088 17.7552 0.0058
39.0 88.199474 15.770996 1075.64 1.0 19.1089 0.0139 18.615 0.0052 18.3877 0.0088
39.0 88.18269 15.770781 587.599 1.0 19.8821 0.0311 18.9319 0.0071 18.5338 0.0044
39.0 88.081893 15.771286 803.29 1.0 19.3426 0.0171 18.9105 0.0062 18.7204 0.0122
39.0 88.072896 15.773335 11133.081 1.0 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
39.0 88.168305 15.772751 6427.28 1.0 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
39.0 88.008064 15.772826 5965.448 1.0 17.0899 0.0033 16.717 0.0011 16.5605 0.0025
39.0 88.013788 15.771855 1611.153 1.0 18.4746 0.0067 17.6804 0.0023 17.3434 0.0016
39.0 88.03582 15.771557 652.11 1.0 19.503 0.0193 18.4771 0.0043 18.0361 0.0107
39.0 88.203817 15.77281 1097.009 1.0 19.1077 0.0143 18.515 0.0063 18.2725 0.0065
39.0 88.146137 15.773967 5270.29 1.0 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
39.0 88.232397 15.77274 804.644 1.0 19.4525 0.0083 18.2077 0.0046 17.6038 0.005
39.0 88.083396 15.773134 635.945 1.0 19.5476 0.0269 18.9153 0.0062 18.5857 0.003
39.0 88.051092 15.772732 755.551 1.0 19.2887 0.0158 18.1332 0.0036 17.6023 0.0103
39.0 88.206894 15.773694 1572.76 1.0 18.7079 0.0028 18.0484 0.0019 17.7713 0.0049
39.0 88.049054 15.776469 15420.657 1.0 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
39.0 88.170187 15.774741 740.422 1.0 19.5069 0.0077 18.9417 0.0049 18.6686 0.0124
39.0 88.21693 15.776704 7621.338 1.0 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
