cat_id ra dec B_Swope_flux B_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
42.0 88.227898 15.776878 1044.33 1.0 18.2998 0.0061 17.8665 0.0024 17.6737 0.0087
42.0 88.020021 15.778251 7807.038 1.0 16.0923 0.0036 15.7539 0.0019 15.6147 0.0016
42.0 88.142041 15.77768 691.555 1.0 18.785 0.0165 18.2812 0.003 18.0407 0.005
42.0 88.054036 15.778339 689.294 1.0 18.5185 0.0047 17.819 0.0029 17.5283 0.0027
42.0 88.150083 15.779015 652.012 1.0 18.9368 0.0053 18.4157 0.0043 18.157 0.0073
42.0 88.011906 15.780083 2416.547 1.0 17.3971 0.003 16.986 0.0022 16.799 0.0034
42.0 88.000434 15.780893 1523.631 1.0 18.0158 0.0126 17.57 0.0064 17.3484 0.0074
42.0 88.233733 15.781222 939.345 1.0 18.2262 0.0095 17.6836 0.003 17.4371 0.0
42.0 88.068443 15.784233 18669.758 1.0 15.1689 0.001 14.7624 0.0021 14.5939 0.001
42.0 88.122661 15.784411 3866.847 1.0 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
42.0 88.012771 15.785803 26602.456 1.0 14.7874 0.0032 14.4557 0.0015 14.3424 0.0095
42.0 88.179741 15.785237 2059.681 1.0 17.4697 0.004 16.8088 0.0035 16.5239 0.0046
42.0 88.017886 15.787097 12912.59 1.0 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
42.0 88.071494 15.785799 1355.85 1.0 17.9258 0.001 17.4418 0.0039 17.2103 0.0
42.0 88.13522 15.785372 590.697 1.0 19.0336 0.0081 18.4429 0.0039 18.0764 0.0067
42.0 88.145285 15.787017 6710.508 1.0 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
42.0 88.004165 15.786777 2717.301 1.0 17.2515 0.0028 16.8166 0.0021 16.6177 0.0021
42.0 88.162725 15.786601 3861.664 1.0 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
42.0 88.061992 15.78592 514.112 1.0 18.9088 0.0112 18.3839 0.0042 18.1272 0.0131
42.0 88.128495 15.786667 1589.038 1.0 17.914 0.006 17.4344 0.0023 17.1976 0.0052
42.0 88.089528 15.786421 575.396 1.0 18.6442 0.0047 17.9136 0.0035 17.6055 0.0026
42.0 88.057683 15.787244 1367.433 1.0 17.9087 0.0028 17.3078 0.0029 17.0503 0.0076
42.0 88.112983 15.787636 3367.86 1.0 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
42.0 88.192992 15.788452 5214.956 1.0 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
42.0 88.165668 15.787241 447.638 1.0 19.3074 0.0114 18.7197 0.0046 18.5248 0.0025
42.0 88.043632 15.787813 513.012 1.0 19.0254 0.011 18.5107 0.005 18.2735 0.0049
42.0 88.221252 15.789152 2013.132 1.0 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
42.0 88.141179 15.790769 31233.825 1.0 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
42.0 88.003966 15.790424 16338.594 1.0 15.1348 0.0021 14.4303 0.002 14.1448 0.0012
42.0 88.133889 15.78947 2296.47 1.0 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
42.0 88.021028 15.789474 1819.376 1.0 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
42.0 88.205198 15.789011 738.163 1.0 18.7143 0.007 18.3221 0.0041 18.1563 0.0022
42.0 88.150038 15.789569 782.522 1.0 18.7093 0.0053 18.0617 0.0039 17.7567 0.0032
42.0 88.147372 15.790349 1043.616 1.0 18.3126 0.0033 17.7284 0.0028 17.4558 0.0035
42.0 88.230138 15.79039 880.296 1.0 18.5193 0.0073 18.107 0.0048 17.9385 0.0061
42.0 88.123577 15.792327 4968.269 1.0 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
42.0 87.990692 15.791939 1518.789 1.0 17.9352 0.0055 17.4541 0.0022 17.2509 0.0064
42.0 88.019046 15.792498 1260.903 1.0 18.0656 0.0054 17.6235 0.0042 17.4134 0.0042
42.0 88.218779 15.793556 6836.248 1.0 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
42.0 88.161625 15.792262 1066.674 1.0 18.3205 0.0081 17.7977 0.0037 17.5664 0.0053
42.0 88.082111 15.792505 543.294 1.0 18.8849 0.0048 18.2525 0.0038 17.9634 0.0067
42.0 88.188923 15.794681 4294.585 1.0 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
42.0 88.1727 15.794012 813.968 1.0 18.6073 0.009 18.1295 0.0059 17.9226 0.0101
42.0 87.988229 15.796413 14288.398 1.0 15.2491 0.0028 14.4469 0.0011 14.0717 0.0083
42.0 88.1926 15.796174 16661.364 1.0 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
42.0 88.118475 15.795095 1459.823 1.0 17.8163 0.0063 17.0053 0.0041 16.634 0.01
42.0 88.224587 15.794614 519.733 1.0 18.9492 0.0102 18.2096 0.004 17.8933 0.0056
42.0 88.17531 15.795764 2750.983 1.0 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
42.0 87.997019 15.79515 603.529 1.0 18.8175 0.0076 18.1698 0.0035 17.8788 0.0083
42.0 88.006664 15.796289 2409.835 1.0 17.3082 0.0065 16.8206 0.0017 16.6147 0.0027
42.0 88.083219 15.796844 6732.217 1.0 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
42.0 87.991434 15.799403 22664.645 1.0 14.9539 0.0039 14.4912 0.0002 14.3109 0.0007
42.0 88.169244 15.797176 981.533 1.0 18.3759 0.006 17.8286 0.0031 17.5846 0.0059
42.0 88.151639 15.797442 527.35 1.0 18.9565 0.0055 18.1803 0.0053 17.8704 0.0062
42.0 88.120839 15.798416 2365.164 1.0 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
42.0 88.206406 15.798496 1819.085 1.0 17.745 0.0032 17.3184 0.0017 17.1311 0.004
42.0 88.189559 15.798361 1346.871 1.0 17.8316 0.0023 17.0498 0.0022 16.7012 0.0061
42.0 88.159818 15.797436 379.633 1.0 19.4491 0.006 18.8274 0.0075 18.5428 0.0074
42.0 88.151672 15.799338 6272.72 1.0 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
42.0 88.071665 15.79808 990.294 1.0 18.37 0.0026 17.9024 0.0045 17.7102 0.0059
42.0 87.994501 15.799843 6255.423 1.0 16.1894 0.0032 15.4809 0.0016 15.1522 0.0019
42.0 88.129951 15.799781 4704.106 1.0 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
42.0 88.096876 15.800644 5617.198 1.0 16.5402 0.0039 16.1339 0.002 15.9822 0.009
42.0 88.043851 15.80082 3593.396 1.0 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
42.0 88.102136 15.802707 5905.87 1.0 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
42.0 88.158666 15.801954 962.736 1.0 18.3182 0.0033 17.7443 0.0037 17.4821 0.0054
42.0 88.171527 15.803029 2666.139 1.0 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
42.0 88.238907 15.802948 2592.185 1.0 17.321 0.0015 17.0103 0.0021 16.8753 0.0021
42.0 88.040156 15.803037 2582.537 1.0 17.2516 0.004 16.7203 0.0024 16.5111 0.0072
42.0 88.103039 15.805341 32371.829 1.0 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
42.0 88.024835 15.805877 31922.208 1.0 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
42.0 88.226085 15.803984 2756.628 1.0 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
42.0 87.991946 15.805486 20995.773 1.0 14.8194 0.0024 14.0002 0.005 13.6087 0.001
42.0 88.16738 15.80352 524.428 1.0 18.8069 0.0091 18.0481 0.0037 17.7273 0.0089
42.0 88.136657 15.804876 4966.948 1.0 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
42.0 88.16514 15.804599 1319.736 1.0 18.1059 0.0083 17.6841 0.0045 17.5026 0.0086
42.0 87.99294 15.803876 417.168 1.0 19.2269 0.0045 18.7544 0.0101 18.4923 0.0147
42.0 88.177184 15.805952 10379.246 1.0 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
42.0 88.033525 15.804699 686.767 1.0 18.7198 0.0116 18.2637 0.0059 18.0455 0.0027
42.0 88.208246 15.806798 2377.041 1.0 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
42.0 88.129646 15.808242 16745.538 1.0 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
42.0 88.167162 15.805971 408.923 1.0 19.2858 0.0138 18.8303 0.0055 18.647 0.0141
42.0 88.143423 15.806871 795.227 1.0 18.5528 0.0084 17.9716 0.0031 17.709 0.0067
42.0 88.099961 15.807251 1360.683 1.0 18.13 0.0116 17.6126 0.0023 17.3661 0.0052
42.0 88.097838 15.808548 7327.888 1.0 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
42.0 88.00622 15.807435 1220.579 1.0 18.1587 0.0033 17.716 0.0027 17.5169 0.0083
42.0 88.008027 15.808779 8358.934 1.0 16.0534 0.0025 15.6346 0.0011 15.4683 0.003
42.0 88.157616 15.808223 1279.317 1.0 18.1311 0.0091 17.5613 0.003 17.2958 0.0055
42.0 87.991184 15.80755 581.063 1.0 18.8689 0.01 18.3883 0.0036 18.1488 0.0097
42.0 88.016395 15.808832 2713.806 1.0 17.1813 0.0048 16.4622 0.0024 16.1518 0.0038
42.0 88.171802 15.807741 556.168 1.0 19.0345 0.0057 18.3869 0.0051 18.1229 0.0047
42.0 88.160934 15.8099 8534.547 1.0 16.1583 0.0037 15.7778 0.002 15.6155 0.0022
42.0 88.067371 15.808517 1013.395 1.0 18.298 0.0102 17.7991 0.0034 17.5538 0.001
42.0 88.10215 15.810114 3459.552 1.0 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
42.0 88.193553 15.808681 405.068 1.0 19.1727 0.0186 18.4256 0.0064 18.1225 0.0076
42.0 88.121815 15.81076 5801.335 1.0 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
42.0 88.107423 15.809702 654.676 1.0 18.8553 0.0139 18.2947 0.0035 18.077 0.013
42.0 88.155864 15.81016 621.61 1.0 18.9544 0.0102 18.4754 0.0073 18.2736 0.0079
42.0 88.010877 15.813418 8007.759 1.0 16.1625 0.003 15.7553 0.0032 15.5671 0.0015
42.0 88.142699 15.813558 10707.708 1.0 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
42.0 88.024371 15.813035 4304.639 1.0 16.7467 0.0046 16.249 0.0022 16.024 0.0015
42.0 88.212887 15.812298 1098.353 1.0 18.2744 0.0114 17.7734 0.0035 17.5625 0.004
42.0 88.176641 15.812077 443.914 1.0 19.3811 0.0169 19.0343 0.0072 18.8933 0.0106
42.0 88.102337 15.812832 851.863 1.0 18.5867 0.0032 18.1212 0.0038 17.9146 0.0053
42.0 88.198742 15.811975 428.282 1.0 19.2686 0.0107 18.7752 0.0041 18.5768 0.0081
42.0 88.180649 15.814244 4511.212 1.0 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
42.0 88.166175 15.814705 5007.337 1.0 16.663 0.0021 16.202 0.0009 15.9983 0.0035
42.0 88.175306 15.814624 6847.427 1.0 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
42.0 88.171839 15.814868 3451.006 1.0 17.1374 0.0021 16.8282 0.0041 16.7024 0.0064
42.0 87.99585 15.814884 3801.899 1.0 16.8669 0.0024 16.3138 0.0022 16.0615 0.0054
42.0 88.168075 15.81426 519.953 1.0 19.1721 0.0209 18.7059 0.0036 18.5115 0.0049
42.0 88.046275 15.81727 44716.4 1.0 14.3 0.0022 13.9528 0.004 13.7758 0.0044
42.0 88.079874 15.816999 21657.68 1.0 15.1632 0.0034 14.9073 0.0035 14.8249 0.0023
42.0 88.104921 15.81651 9994.274 1.0 16.0275 0.0022 15.7442 0.0031 15.6575 0.0087
42.0 88.229991 15.815498 958.272 1.0 18.3051 0.0082 17.8334 0.0029 17.5668 0.0099
42.0 88.040457 15.815605 566.539 1.0 18.932 0.0088 18.2078 0.0037 17.883 0.0068
42.0 88.093326 15.81631 1192.251 1.0 18.0201 0.0064 17.2531 0.0026 16.8862 0.0051
42.0 88.153198 15.816116 848.183 1.0 18.6224 0.0079 17.9529 0.0034 17.6659 0.0048
42.0 88.002369 15.815744 420.312 1.0 19.2521 0.0076 18.6843 0.0058 18.4568 0.0088
42.0 88.088522 15.816137 755.922 1.0 18.6727 0.0026 18.1497 0.003 17.9149 0.0026
42.0 88.170818 15.816618 1211.537 1.0 18.0071 0.0035 17.2625 0.004 16.9173 0.0073
42.0 88.07722 15.816417 583.661 1.0 18.9583 0.0088 18.36 0.0049 18.0784 0.0053
42.0 88.157306 15.81734 2163.848 1.0 17.5136 0.0052 16.9382 0.0028 16.687 0.0007
42.0 88.160977 15.818602 10835.006 1.0 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
42.0 88.074235 15.818058 1841.292 1.0 17.6946 0.0059 17.2255 0.0016 17.0149 0.0049
42.0 88.183086 15.819507 3734.299 1.0 16.7542 0.005 15.9597 0.003 15.5953 0.0046
42.0 88.007417 15.819896 10704.28 1.0 15.8243 0.0051 15.4304 0.0014 15.2527 0.0019
42.0 88.070689 15.81947 2422.872 1.0 17.3764 0.0041 16.859 0.0023 16.6308 0.0037
42.0 88.004902 15.820655 5154.219 1.0 16.578 0.0034 16.1171 0.0019 15.9163 0.0063
42.0 88.072995 15.821954 17848.054 1.0 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
42.0 88.010275 15.8211 3081.694 1.0 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
42.0 88.094335 15.819796 720.862 1.0 18.7118 0.006 18.1912 0.0053 17.9567 0.0081
42.0 88.103274 15.820307 454.376 1.0 19.0117 0.0132 18.4176 0.0042 18.1178 0.0042
42.0 88.123758 15.821615 1907.983 1.0 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
42.0 88.034799 15.822756 1425.502 1.0 17.9536 0.0069 17.5656 0.0028 17.3868 0.005
42.0 87.99347 15.822071 367.648 1.0 19.3655 0.0135 18.7654 0.0065 18.4809 0.0133
42.0 88.21424 15.82267 690.297 1.0 18.6444 0.005 18.1189 0.003 17.8749 0.0074
42.0 88.018291 15.823645 1819.215 1.0 17.8354 0.0072 17.5704 0.0041 17.4784 0.007
42.0 88.085282 15.823342 531.096 1.0 19.1068 0.0114 18.6634 0.0088 18.4659 0.0078
42.0 88.229246 15.824481 2612.557 1.0 17.2732 0.002 16.8294 0.003 16.6359 0.009
42.0 88.039115 15.82581 766.198 1.0 18.5222 0.0178 17.881 0.0034 17.607 0.0024
42.0 88.06379 15.826223 573.389 1.0 18.7788 0.017 18.0196 0.0032 17.6396 0.0117
42.0 88.08923 15.827753 2096.63 1.0 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
42.0 88.18175 15.829386 8537.8 1.0 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
42.0 88.050119 15.828017 709.362 1.0 18.6477 0.0101 18.0072 0.0041 17.7311 0.0037
42.0 88.103434 15.828993 1071.704 1.0 18.3326 0.0051 17.8468 0.0044 17.6264 0.0071
42.0 88.068717 15.828429 438.248 1.0 19.149 0.0089 18.5119 0.0043 18.2261 0.0079
42.0 88.068559 15.830301 6031.432 1.0 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
42.0 88.174927 15.829395 594.55 1.0 18.8329 0.0088 18.0969 0.0048 17.7285 0.0061
42.0 87.991141 15.829517 429.628 1.0 19.3677 0.0097 18.9265 0.0053 18.7034 0.0127
42.0 88.039875 15.829511 498.163 1.0 19.1095 0.0044 18.5448 0.0044 18.31 0.0122
42.0 88.178216 15.830357 1399.283 1.0 17.94 0.0055 17.328 0.0028 17.055 0.008
42.0 88.183355 15.830554 813.434 1.0 18.6077 0.0067 18.0753 0.0039 17.8545 0.003
42.0 88.134319 15.830109 555.103 1.0 18.8821 0.0263 18.1246 0.0048 17.7865 0.0075
42.0 88.036073 15.831324 1664.598 1.0 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
42.0 88.175112 15.832259 4842.365 1.0 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
42.0 88.201585 15.832626 3584.412 1.0 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
42.0 88.198541 15.832038 422.23 1.0 19.2345 0.0088 18.7495 0.0033 18.5316 0.0045
42.0 88.057089 15.833501 457.657 1.0 19.1702 0.011 18.58 0.0036 18.3379 0.002
42.0 88.161571 15.833211 345.245 1.0 19.7076 0.0108 19.1124 0.0055 18.8208 0.014
42.0 88.168912 15.834225 529.583 1.0 18.964 0.0142 18.2402 0.0061 17.8943 0.0037
42.0 88.105677 15.83614 9278.691 1.0 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
42.0 87.992462 15.836477 13886.08 1.0 15.4865 0.0032 15.0329 0.0032 14.8527 0.0015
42.0 88.023338 15.835237 2792.631 1.0 17.346 0.0063 16.9007 0.003 16.7112 0.0065
42.0 88.036262 15.83535 1531.414 1.0 17.8138 0.0067 17.0512 0.0071 16.7066 0.0088
42.0 88.071206 15.835171 516.427 1.0 19.1237 0.0095 18.6701 0.0065 18.4531 0.0051
42.0 88.238784 15.83583 1292.23 1.0 17.9553 0.0015 17.3218 0.0029 17.0036 0.0031
42.0 88.223799 15.836517 2488.366 1.0 17.3998 0.0032 16.9179 0.0026 16.6985 0.006
42.0 88.210799 15.836972 2859.207 1.0 17.237 0.0076 16.7486 0.0026 16.5449 0.0052
42.0 88.101277 15.837478 3110.149 1.0 17.2236 0.0053 16.7431 0.0021 16.5326 0.0073
42.0 88.012089 15.838202 5477.586 1.0 16.5612 0.0033 16.1362 0.0031 15.9615 0.0031
42.0 88.079461 15.839642 20091.944 1.0 15.2284 0.0032 14.9382 0.0016 14.8419 0.0046
42.0 88.228426 15.838889 522.107 1.0 19.1534 0.0177 18.7157 0.009 18.5558 0.0078
42.0 88.197289 15.838941 373.731 1.0 19.2894 0.0145 18.5476 0.004 18.1296 0.0051
42.0 88.075295 15.841243 12303.099 1.0 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
42.0 88.001642 15.842683 32902.586 1.0 14.6033 0.0012 14.1816 0.0016 14.034 0.0004
42.0 88.189697 15.839956 787.505 1.0 18.8128 0.0099 18.466 0.0044 18.3473 0.0081
42.0 88.203377 15.840309 1226.17 1.0 18.0033 0.0024 17.2431 0.0026 16.9433 0.0078
42.0 88.165625 15.841148 800.559 1.0 18.6829 0.0079 18.1511 0.0054 17.903 0.0059
42.0 88.057653 15.841316 1399.558 1.0 18.0729 0.0022 17.6603 0.0037 17.4777 0.0076
42.0 88.122467 15.843426 22520.032 1.0 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
42.0 88.185434 15.841142 586.034 1.0 18.8898 0.0093 18.3559 0.0045 18.1139 0.0121
42.0 88.169948 15.840933 437.679 1.0 19.1167 0.0081 18.4189 0.0042 18.1098 0.0012
42.0 88.013843 15.841277 674.446 1.0 18.648 0.0063 18.0356 0.0036 17.7586 0.0066
42.0 88.0529 15.841764 725.619 1.0 18.6952 0.0097 18.1456 0.0027 17.8763 0.009
42.0 88.059391 15.842272 2084.22 1.0 17.6143 0.0051 17.1256 0.0025 16.9225 0.0026
42.0 88.024769 15.84259 3218.335 1.0 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
42.0 88.068063 15.843863 10846.817 1.0 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
42.0 88.076543 15.842606 1410.084 1.0 18.0099 0.0037 17.5281 0.0023 17.3199 0.0054
42.0 88.036087 15.844391 12089.248 1.0 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
42.0 88.132839 15.844151 3305.06 1.0 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
42.0 88.181223 15.844207 1869.904 1.0 17.7128 0.0146 17.246 0.0044 17.0567 0.0
42.0 88.119181 15.843673 769.718 1.0 18.5672 0.0061 17.9053 0.0045 17.6281 0.0039
42.0 88.05103 15.845286 3273.233 1.0 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
42.0 88.104166 15.845882 2980.039 1.0 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
42.0 88.09316 15.845958 511.73 1.0 19.221 0.0112 18.7205 0.0072 18.4919 0.0092
42.0 88.169907 15.846788 3320.818 1.0 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
42.0 88.080041 15.846353 712.527 1.0 18.6694 0.0033 18.0 0.0031 17.7106 0.0053
42.0 88.047114 15.846574 1135.638 1.0 18.1373 0.0069 17.4108 0.0028 17.0945 0.0084
42.0 88.144501 15.847113 1025.04 1.0 18.4292 0.0172 17.9739 0.0021 17.7621 0.0029
42.0 88.05395 15.847499 811.042 1.0 18.6377 0.0077 17.9525 0.0034 17.6463 0.0053
42.0 88.147942 15.848741 2961.201 1.0 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
42.0 88.158937 15.848793 1417.496 1.0 18.1532 0.009 17.5906 0.0031 17.3435 0.0044
42.0 88.012384 15.848946 2601.067 1.0 17.3199 0.0043 16.838 0.0018 16.617 0.0061
42.0 88.152069 15.849037 1245.27 1.0 18.1945 0.0112 17.6497 0.0024 17.397 0.0084
42.0 88.098105 15.850306 1205.507 1.0 18.1864 0.0052 17.6731 0.0035 17.4417 0.0055
42.0 88.027462 15.851024 5346.978 1.0 16.4612 0.003 15.7798 0.003 15.4544 0.0104
42.0 88.219291 15.850131 827.174 1.0 18.5039 0.0142 18.025 0.0038 17.797 0.0088
42.0 88.001599 15.850275 1036.956 1.0 18.3201 0.0035 17.729 0.0026 17.4853 0.0081
42.0 88.184998 15.850155 521.023 1.0 18.9946 0.0027 18.3722 0.0044 18.0766 0.0043
42.0 88.14887 15.850571 384.711 1.0 19.3863 0.0272 18.9108 0.004 18.6448 0.0072
42.0 88.174273 15.851363 1172.67 1.0 18.1309 0.0076 17.5157 0.0035 17.2559 0.0032
42.0 88.225729 15.853839 25380.1 1.0 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
42.0 88.14717 15.853186 1127.599 1.0 18.1899 0.0083 17.6229 0.0041 17.3435 0.0023
42.0 88.086337 15.854629 3952.814 1.0 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
42.0 88.183333 15.853603 1468.392 1.0 17.935 0.0123 17.3924 0.0042 17.1515 0.0059
42.0 88.071755 15.855436 13044.914 1.0 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
42.0 88.163012 15.853896 549.523 1.0 19.0752 0.0085 18.4389 0.0035 18.1476 0.0046
42.0 88.014479 15.854225 851.674 1.0 18.5775 0.0073 17.9985 0.0037 17.7368 0.0062
42.0 88.045772 15.853986 626.531 1.0 18.9048 0.0102 18.4222 0.0053 18.187 0.0112
42.0 88.136113 15.854983 802.179 1.0 18.4331 0.0046 17.9339 0.0077 17.6576 0.0143
42.0 87.990184 15.855568 2799.09 1.0 17.2933 0.0038 16.8253 0.0023 16.6272 0.0046
42.0 88.207544 15.855785 1451.314 1.0 18.0405 0.0037 17.6596 0.0058 17.4759 0.005
42.0 88.075608 15.857872 34508.63 1.0 14.557 0.0288 13.9314 0.0015 13.7397 0.001
42.0 88.167735 15.856066 2794.527 1.0 17.3854 0.005 17.106 0.0033 16.9933 0.0027
42.0 88.175697 15.856132 3824.752 1.0 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
42.0 88.096652 15.856345 2397.16 1.0 17.5341 0.0055 17.1827 0.0024 17.0463 0.0043
42.0 88.177786 15.85666 2607.985 1.0 17.1518 0.006 16.4123 0.0038 16.0944 0.0033
42.0 88.124834 15.855722 742.085 1.0 18.654 0.0082 18.1182 0.0028 17.8701 0.0048
42.0 88.12768 15.855838 496.372 1.0 18.9403 0.0031 18.1802 0.0057 17.8119 0.0036
42.0 88.003532 15.857065 3231.108 1.0 17.1263 0.0028 16.7305 0.0034 16.5921 0.005
42.0 88.026255 15.857131 1665.584 1.0 17.8454 0.0063 17.3111 0.0028 17.1472 0.014
42.0 88.100741 15.856865 1603.633 1.0 18.0037 0.0069 17.5618 0.0024 17.3558 0.0057
42.0 88.037568 15.857731 521.25 1.0 19.2582 0.0111 18.8111 0.0042 18.6238 0.0195
42.0 88.034381 15.859426 9592.364 1.0 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
42.0 88.040901 15.859807 9598.385 1.0 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
42.0 88.032064 15.859392 4596.06 1.0 16.7764 0.0036 16.3722 0.003 16.2203 0.0035
42.0 87.992944 15.859158 1601.101 1.0 17.9081 0.0068 17.5328 0.0041 17.3976 0.0074
42.0 88.009864 15.858262 359.967 1.0 19.5801 0.0185 18.9317 0.0081 18.6344 0.0046
42.0 88.177658 15.859081 404.344 1.0 19.1771 0.0074 18.5973 0.0037 18.3168 0.0057
42.0 88.232081 15.860705 1909.838 1.0 17.644 0.0038 17.0949 0.0042 16.856 0.0026
42.0 88.139175 15.860081 582.793 1.0 18.8474 0.0155 18.1904 0.0045 17.8708 0.0057
42.0 88.020892 15.86272 27866.263 1.0 14.8609 0.001 14.4902 0.0014 14.346 0.0076
42.0 88.030441 15.860856 1752.944 1.0 17.6598 0.0053 16.9031 0.0037 16.5742 0.0092
42.0 88.14111 15.861169 1297.961 1.0 18.055 0.0099 17.4151 0.0027 17.1324 0.0138
42.0 88.12694 15.861507 2031.518 1.0 17.7718 0.0073 17.4761 0.0035 17.3713 0.003
42.0 88.099369 15.8614 1958.623 1.0 17.6457 0.0043 17.1086 0.0025 16.8599 0.0056
42.0 88.217641 15.861381 432.651 1.0 19.1852 0.0128 18.613 0.006 18.3345 0.018
42.0 88.050351 15.863692 2054.826 1.0 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
42.0 88.031944 15.864262 1202.751 1.0 18.0013 0.0036 17.3302 0.004 17.0419 0.0048
42.0 88.179539 15.866406 11518.849 1.0 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
42.0 88.230232 15.865382 874.109 1.0 18.4565 0.0064 17.9305 0.0036 17.6945 0.0066
42.0 88.013907 15.865103 503.264 1.0 19.2593 0.0051 18.709 0.0051 18.4841 0.0045
42.0 88.198149 15.865332 976.266 1.0 18.3818 0.0037 17.9651 0.006 17.7793 0.0066
42.0 88.018704 15.866615 1146.246 1.0 18.2024 0.0048 17.637 0.0034 17.4047 0.0073
42.0 88.17596 15.867747 1766.935 1.0 17.7902 0.0072 17.3756 0.0028 17.2024 0.0033
42.0 88.163038 15.86784 1539.009 1.0 17.9862 0.0095 17.5082 0.0024 17.2644 0.005
42.0 88.16593 15.867601 606.411 1.0 18.7546 0.0116 17.9957 0.0029 17.6371 0.0077
42.0 88.029552 15.869257 3340.411 1.0 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
42.0 88.133789 15.869544 3133.669 1.0 17.1983 0.0076 16.74 0.002 16.5452 0.0036
42.0 87.995919 15.870232 3841.019 1.0 16.8783 0.0025 16.3352 0.0032 16.1256 0.003
42.0 88.19809 15.871787 22312.571 1.0 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
42.0 88.117028 15.870209 819.072 1.0 18.6271 0.0072 18.0621 0.0034 17.8138 0.0053
42.0 88.146873 15.870352 1188.171 1.0 18.2787 0.0104 17.8604 0.0023 17.6626 0.0128
42.0 88.229083 15.87179 4894.3 1.0 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
42.0 87.993968 15.871066 1496.313 1.0 17.7616 0.0044 17.043 0.0029 16.7509 0.0036
42.0 88.224024 15.871428 942.001 1.0 18.4259 0.0037 17.9075 0.0045 17.6622 0.0054
42.0 88.149611 15.871717 772.122 1.0 18.4045 0.006 17.6641 0.0032 17.3357 0.0078
