cat_id ra dec i_Swope_flux i_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
61.0 88.221277 15.948932 4387.336 62.87978912573 18.701 0.0135 17.8425 0.0049 17.4823 0.005
61.0 88.05474 15.949246 3399.298 50.440136904999 19.2555 0.0068 18.2384 0.0044 17.744 0.0053
61.0 88.048287 15.949642 5006.873 64.932862932289 17.9601 0.004 17.5048 0.0026 17.312 0.0059
61.0 88.148461 15.951205 63779.253 729.68920727653 15.0953 0.0022 14.6917 0.002 14.5377 0.0044
61.0 88.15192 15.950775 19995.277 273.05206372958 16.4156 0.0023 15.9836 0.0022 15.8095 0.0032
61.0 88.00664 15.950497 12199.56 138.66442184324 17.4352 0.0001 16.7158 0.0022 16.3769 0.0016
61.0 87.99146 15.950053 3501.458 53.380411355965 18.7407 0.0156 18.0748 0.0062 17.7511 0.0063
61.0 88.162512 15.951799 17681.329 206.49258840445 18.3218 0.0059 17.1073 0.0021 16.0119 0.008
61.0 88.003934 15.951942 6608.25 70.362573685348 17.752 0.004 17.2468 0.0028 16.9923 0.0059
61.0 88.181224 15.951868 3989.374 64.311129017107 19.1031 0.0072 18.0768 0.0025 17.6059 0.008
61.0 88.177624 15.954269 37769.459 498.65874859009 15.9194 0.0019 15.373 0.0015 15.1312 0.0017
61.0 88.098189 15.953637 8126.629 129.46520582906 17.2928 0.011 16.9208 0.0035 16.8048 0.0097
61.0 88.090468 15.953487 3650.971 55.709068354259 18.5107 0.0016 17.897 0.0047 17.6322 0.006
61.0 88.153817 15.953941 8319.178 110.95309743408 17.5666 0.0035 17.0155 0.0029 16.7712 0.0048
61.0 88.195564 15.954539 12355.84 161.08900591625 17.0781 0.0033 16.5893 0.0023 16.3733 0.0046
61.0 88.032815 15.956886 92496.036 1014.5155624374 15.9314 0.0013 14.7493 0.0015 14.1767 0.0019
61.0 88.190629 15.958528 24108.625 278.48644090992 17.7092 0.0056 16.4764 0.0041 15.636 0.0035
61.0 88.022265 15.958531 12030.337 132.01585716879 17.3451 0.005 16.6632 0.0019 16.3806 0.0016
61.0 88.05031 15.9594 16128.639 167.6691823815 16.704 0.0025 16.2284 0.0019 16.0152 0.0025
61.0 88.230644 15.958693 8880.283 112.53087866787 17.6823 0.008 16.9971 0.0023 16.7009 0.0052
61.0 88.166753 15.958659 2508.681 45.654202540559 18.7446 0.0049 18.2682 0.0038 18.068 0.0108
61.0 88.067101 15.959856 3849.304 53.945003158965 18.7336 0.0089 17.9441 0.0032 17.6198 0.0065
61.0 88.212523 15.960505 5918.127 77.427729021126 18.7271 0.0042 17.6515 0.0023 17.1503 0.0082
61.0 88.064873 15.961693 21258.7 208.38233481836 16.4581 0.0048 15.956 0.0025 15.7216 0.0056
61.0 88.104436 15.961193 9900.36 115.97878830794 17.1513 0.0039 16.727 0.0017 16.5315 0.0031
61.0 88.230853 15.961511 8054.978 112.34238965688 17.7239 0.0069 17.0998 0.0018 16.8336 0.0046
61.0 88.109247 15.962575 20942.802 218.61966830269 16.3304 0.0045 15.8953 0.0019 15.7214 0.0036
61.0 88.170272 15.961707 4464.734 59.102839731469 18.3495 0.0059 17.7291 0.0022 17.4346 0.0059
61.0 88.153618 15.96221 5412.997 73.046708344043 18.63 0.0053 17.6347 0.0054 17.2318 0.006
61.0 88.218801 15.964564 61700.436 804.12396179788 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
61.0 88.032757 15.963153 18469.487 187.04081037005 16.7505 0.0028 16.1367 0.0017 15.892 0.005
61.0 88.086133 15.963432 12751.205 119.0217393494 16.8361 0.0036 16.427 0.0014 16.2508 0.0047
61.0 88.194889 15.966842 85025.48 1027.4556040872 15.163 0.001 14.5303 0.0011 14.2545 0.0009
61.0 88.035443 15.964264 5255.391 64.231210937632 18.9275 0.0119 17.7809 0.0051 17.2692 0.0023
61.0 88.060083 15.964321 5020.038 62.381797848067 18.5291 0.0035 17.6731 0.0046 17.3099 0.0052
61.0 88.198152 15.965069 13199.264 166.476932124 16.7833 0.0022 16.4119 0.0013 16.2646 0.0041
61.0 88.179606 15.965591 18528.17 235.92328442826 17.0255 0.0051 16.2466 0.0038 15.9335 0.0054
61.0 88.134427 15.96476 7301.931 82.180109499792 17.8921 0.0119 17.1995 0.0051 16.909 0.0051
61.0 88.081463 15.964809 2699.801 44.422492959132 18.6429 0.0167 18.1777 0.005 17.9515 0.0023
61.0 88.090504 15.966895 30120.908 286.43255306913 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
61.0 88.027455 15.967594 4034.164 52.66611402814 18.7128 0.004 17.8722 0.0054 17.5098 0.0044
61.0 88.179118 15.969546 74272.987 932.90890324641 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
61.0 88.032467 15.968463 4022.367 56.70415241003 18.8894 0.0087 17.9658 0.0051 17.5566 0.0057
61.0 88.049354 15.968196 3099.704 53.862066802623 19.6156 0.0086 18.3756 0.0058 17.8139 0.003
61.0 88.184778 15.969214 16547.132 199.91423299162 16.8585 0.0032 16.2734 0.0035 16.0258 0.0067
61.0 88.140797 15.96842 3952.549 52.933756350831 18.2115 0.0051 17.7498 0.0051 17.5544 0.0138
61.0 87.982999 15.969926 7462.047 89.045730902127 17.4121 0.0052 17.0346 0.003 16.8926 0.0041
61.0 88.057427 15.970034 5031.615 61.208853800769 17.9118 0.0026 17.4487 0.0039 17.2424 0.0022
61.0 88.197496 15.970748 12157.356 155.03849152265 17.2207 0.0048 16.59 0.0039 16.3339 0.0029
61.0 88.027019 15.970998 2737.517 49.923546453892 18.525 0.0072 18.1341 0.0031 17.9479 0.0173
61.0 88.216767 15.9721 11565.537 163.61237999954 17.7312 0.0081 16.8467 0.0024 16.4494 0.0022
61.0 88.119237 15.972876 25461.118 275.44612018729 16.5183 0.0043 15.8485 0.002 15.5494 0.0078
61.0 88.166972 15.97284 19149.254 228.124690021 16.5427 0.0017 16.071 0.002 15.8646 0.002
61.0 88.088622 15.974868 113573.216 1074.2382043113 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
61.0 88.170466 15.973164 6206.604 78.632233382978 17.9617 0.0024 17.3183 0.0046 17.0609 0.0014
61.0 88.107942 15.9736 5443.655 60.330634226709 17.9672 0.009 17.4377 0.0034 17.1901 0.0063
61.0 88.047003 15.973671 4840.024 63.353927769388 19.3418 0.0047 18.0458 0.0049 17.3509 0.003
61.0 88.0655 15.973382 2170.588 39.108011887855 20.4197 0.0348 19.0572 0.0093 18.233 0.0108
61.0 88.016314 15.974536 7763.097 91.530191738433 17.5969 0.0017 17.0512 0.0021 16.8267 0.0051
61.0 88.12698 15.978048 127132.651 1337.8087408381 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
61.0 88.03184 15.974396 3496.923 54.410107660825 18.2967 0.0058 17.8421 0.0041 17.6503 0.0059
61.0 88.031275 15.976142 12807.946 138.65665348176 17.0994 0.0021 16.5257 0.0015 16.2755 0.0025
61.0 88.230714 15.976394 6796.501 103.57220549907 18.9927 0.0174 17.7096 0.0022 17.0572 0.0046
61.0 88.066238 15.976085 2916.012 45.788438133559 18.5768 0.0094 18.084 0.005 17.8647 0.0048
61.0 88.147575 15.976675 4645.676 72.05508516639 18.2221 0.0078 17.6254 0.0034 17.3598 0.0059
61.0 88.169441 15.97886 57133.847 634.66333956456 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
61.0 87.990252 15.977488 10685.002 115.83412795725 18.733 0.0092 17.4651 0.0038 16.5502 0.0046
61.0 87.984524 15.977278 7477.238 91.965417397742 18.6658 0.007 17.4797 0.0051 16.9076 0.0046
61.0 87.993124 15.977869 8134.578 106.55772235367 17.793 0.0065 17.071 0.0039 16.8 0.0042
61.0 88.203205 15.978539 24362.496 344.13914586668 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
61.0 88.188785 15.977792 4536.793 71.451691467416 18.251 0.0045 17.6657 0.005 17.3932 0.0037
61.0 88.216255 15.978145 3388.962 55.145629703166 18.6866 0.0211 18.0674 0.0034 17.7761 0.0132
61.0 88.201907 15.981454 125243.847 1595.6181072818 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
61.0 88.018938 15.979327 4434.235 51.240590975098 17.9333 0.0074 17.5479 0.0033 17.3827 0.0006
61.0 88.061744 15.979877 3887.72 50.103122946371 18.306 0.0037 17.7702 0.0038 17.5115 0.0074
61.0 88.229485 15.981659 49049.222 606.97158443114 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
61.0 88.06849 15.981117 12850.202 137.69533634943 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
61.0 88.173535 15.982118 19854.15 251.9092242773 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
61.0 88.092139 15.98146 3387.286 55.505085643756 18.3356 0.014 17.8823 0.0044 17.6847 0.0107
61.0 88.155495 15.983404 21884.113 288.36846792174 16.4064 0.008 15.933 0.0069 15.6926 0.0076
61.0 88.037194 15.985128 76941.804 728.92771652297 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
61.0 88.079004 15.983011 2349.54 43.087111435411 18.9742 0.0103 18.374 0.0072 18.0997 0.0079
61.0 88.081342 15.984259 22187.274 193.99500601296 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
61.0 87.991915 15.985287 49000.558 488.65335784449 15.4734 0.003 15.0131 0.0009 14.8246 0.0038
61.0 88.214679 15.983695 3354.597 55.892213621882 18.5025 0.0104 18.022 0.0025 17.7898 0.0103
61.0 88.026153 15.983935 4012.931 52.559060108895 19.6167 0.0274 18.3198 0.0055 17.5543 0.0026
61.0 88.170322 15.985344 5480.161 73.502055384435 17.5616 0.0042 17.276 0.0041 17.1689 0.0054
61.0 88.089066 15.985085 3109.312 53.339196946357 18.5655 0.006 18.0015 0.0062 17.7323 0.0047
61.0 88.055054 15.986964 4409.122 59.127790106519 19.6166 0.0194 18.2937 0.002 17.4795 0.0019
61.0 88.221266 15.98711 5586.28 83.249110398591 17.9511 0.006 17.4449 0.0025 17.2075 0.0045
61.0 88.18243 15.989528 40195.693 546.21174758505 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
61.0 88.015461 15.989024 2589.508 45.491430965233 19.1589 0.0133 18.3572 0.0049 18.0187 0.0075
61.0 88.198827 15.991602 119393.227 1473.5403645951 15.0156 0.0018 14.2704 0.0056 13.9016 0.0081
61.0 88.127029 15.990868 12384.821 134.80095702814 17.3752 0.0054 16.6184 0.0025 16.3057 0.0063
61.0 88.229458 15.991694 21777.955 281.83873194388 16.5061 0.0025 15.9766 0.0019 15.742 0.0046
61.0 88.143683 15.991691 30816.936 357.76511063821 15.7946 0.0035 15.4555 0.0042 15.3096 0.003
61.0 88.201635 15.99086 7121.152 96.770442878907 17.5891 0.0066 17.1327 0.0018 16.9247 0.004
61.0 88.092228 15.990803 5623.217 67.090804357189 18.0996 0.0172 17.4354 0.0031 17.1568 0.0028
61.0 88.105515 15.991035 3189.884 57.220325809944 18.4907 0.0129 17.9693 0.0041 17.739 0.003
61.0 88.066494 15.992696 16731.586 209.87648921054 16.7175 0.0029 16.1834 0.0023 15.9467 0.0007
61.0 88.171602 15.991579 3047.244 54.328928224482 19.1296 0.0059 18.2779 0.0047 17.8506 0.0081
61.0 88.157149 15.99231 8945.538 131.91904650456 18.0516 0.0074 17.107 0.0038 16.7176 0.004
61.0 88.165512 15.992908 19251.532 223.6104759963 16.6835 0.0018 16.1022 0.0024 15.867 0.0027
61.0 87.983444 15.992608 9647.113 108.95931663359 17.979 0.004 16.9832 0.0012 16.5911 0.0025
61.0 88.005626 15.992865 9019.77 94.993841448578 17.7187 0.0041 16.9906 0.0029 16.6606 0.01
61.0 88.097106 15.992753 3532.673 55.875902049125 19.0213 0.0135 18.1126 0.0041 17.7024 0.0052
61.0 88.01422 15.993343 18317.901 196.09300929006 16.6599 0.0072 16.1139 0.0034 15.8886 0.0013
61.0 87.988394 15.993368 7831.838 93.310751253613 19.1794 0.013 17.9508 0.0038 16.8479 0.0041
61.0 88.210602 15.995602 28633.167 377.9053776873 16.6049 0.002 15.8113 0.0015 15.4583 0.0027
61.0 88.193516 15.994743 4016.261 64.556923110442 18.9997 0.0086 18.0031 0.0047 17.5268 0.007
61.0 88.186647 15.994592 3076.177 54.514560894974 18.7453 0.006 18.0962 0.0034 17.8043 0.0085
61.0 88.024632 15.995258 3142.039 52.08573044209 18.9814 0.0248 18.1272 0.0074 17.7712 0.0034
61.0 88.166033 15.995616 6729.746 88.443196341453 17.551 0.0053 17.1575 0.0018 17.0 0.0083
61.0 88.220676 15.995623 5295.904 80.102643873461 18.1764 0.0079 17.5728 0.0029 17.2957 0.0
61.0 88.16428 15.996328 5195.704 78.198883575004 17.73 0.0089 17.3916 0.0071 17.2828 0.0093
61.0 88.153908 15.996546 5241.223 72.721790203373 18.7483 0.0067 17.7296 0.0026 17.2984 0.008
61.0 88.053332 15.997467 5340.074 67.78666176505 18.2451 0.0003 17.5271 0.0062 17.2219 0.0021
61.0 88.186719 15.99749 4516.037 67.596889292599 19.639 0.0074 18.3189 0.0051 17.4923 0.0049
61.0 88.042791 15.998891 25015.76 215.27779361863 16.1311 0.0051 15.7004 0.0021 15.5256 0.0025
61.0 88.165292 15.999499 30986.098 378.36180493385 16.0159 0.0024 15.5414 0.0024 15.3292 0.0014
61.0 88.22522 16.002869 146035.375 1820.1931031552 14.2249 0.0032 13.8593 0.0228 13.6895 0.002
61.0 88.214122 16.000302 17191.093 208.95109885528 16.7996 0.0019 16.2267 0.0015 16.0061 0.0062
61.0 88.208712 15.999842 3134.067 52.476995967238 18.6979 0.0112 18.1302 0.0062 17.8695 0.0105
61.0 88.026739 16.000923 4537.49 65.007969306802 18.2786 0.0071 17.6278 0.0031 17.3575 0.0036
61.0 88.122974 16.001568 4969.982 60.101231810947 18.1484 0.0047 17.5506 0.0033 17.2842 0.0045
61.0 88.182433 16.00196 4067.164 60.184797562746 20.2784 0.018 19.0118 0.0056 17.6095 0.0058
61.0 88.208298 16.002858 6708.432 84.128571702756 17.7236 0.004 17.2206 0.0026 17.0021 0.0059
61.0 88.043411 16.004521 59885.152 603.80994274286 15.857 0.0046 15.0081 0.0009 14.6094 0.004
61.0 88.117143 16.002821 3558.579 49.308427426056 19.1846 0.0068 18.1103 0.0029 17.6506 0.0058
61.0 88.090585 16.002631 2262.993 40.412860494591 19.2657 0.0141 18.4931 0.0081 18.1611 0.005
61.0 88.084042 16.003705 6418.544 80.850548484203 17.9975 0.0081 17.3048 0.0056 17.0098 0.0055
61.0 88.020826 16.004418 25509.194 270.37455227593 16.2194 0.01 15.7325 0.0018 15.5288 0.0051
61.0 88.069046 16.003992 6129.327 75.891827680599 17.5528 0.0102 17.1908 0.0043 17.0539 0.0054
61.0 87.992776 16.005215 61700.959 626.32033916273 15.1122 0.0023 14.7262 0.002 14.5603 0.0015
61.0 88.22454 16.006224 72837.661 865.62368179033 15.2004 0.002 14.6645 0.0026 14.4443 0.0036
61.0 88.054061 16.004311 3509.199 54.492846032234 18.2887 0.0002 17.8735 0.0049 17.6808 0.0012
61.0 88.133238 16.006006 23708.632 252.54596965746 16.4843 0.0019 15.8753 0.0016 15.5953 0.0025
62.0 53.02227 -27.981215 124396.772 1.0 17.6041 0.0062 17.0937 0.0041 16.8546 0.002
62.0 53.218768 -27.976857 198062.755 1.0 17.5738 0.006 16.7867 0.0041 16.4809 0.0042
62.0 53.27013 -27.978411 70680.265 1.0 19.7132 0.0324 18.5584 0.0042 17.6608 0.0024
62.0 53.209902 -27.980784 20840.758 1.0 21.3717 0.0672 20.2096 0.0211 18.9795 0.0103
62.0 53.047699 -27.975343 18023.2 1.0 19.9172 0.022 19.273 0.0112 19.0231 0.0091
62.0 53.256416 -27.969826 394952.301 1.0 16.9469 0.01 16.1276 0.0032 15.7767 0.003
62.0 53.104683 -27.971747 25036.712 1.0 20.9004 0.029 19.784 0.0137 18.7337 0.012
62.0 53.022971 -27.969694 13416.248 1.0 21.9994 0.0048 21.0077 0.0731 19.5115 0.0114
62.0 53.038973 -27.959407 15400.748 1.0 19.8661 0.0091 19.3592 0.0093 19.1812 0.0167
62.0 53.261696 -27.957394 29181.2 1.0 20.564 0.0152 19.4151 0.0208 18.6406 0.01
62.0 53.216883 -27.952769 13347.635 1.0 21.7042 0.165 20.8312 0.0509 19.5274 0.019
62.0 53.058134 -27.951902 19941.278 1.0 21.2393 0.0487 20.1701 0.0123 18.9931 0.0101
62.0 53.170541 -27.948892 192409.413 1.0 18.0543 0.0054 16.9984 0.0054 16.5417 0.0101
62.0 53.05598 -27.947668 127941.725 1.0 17.5073 0.0048 17.0642 0.0054 16.9238 0.0052
62.0 53.147895 -27.943899 87831.217 1.0 19.6168 0.0099 18.4199 0.0081 17.4348 0.0055
62.0 53.156108 -27.945179 7634.574 1.0 20.4881 0.0177 20.142 0.0246 20.0163 0.0133
62.0 53.102023 -27.939525 11484.741 1.0 20.5171 0.0221 19.791 0.0093 19.5375 0.0156
62.0 53.195673 -27.939026 12498.359 1.0 21.1718 0.0216 20.07 0.023 19.5109 0.0173
62.0 53.279599 -27.935891 13545.289 1.0 21.497 0.0547 20.2825 0.0196 19.4743 0.0167
62.0 53.113286 -27.932467 59624.677 1.0 19.6306 0.0119 18.4841 0.0075 17.821 0.0095
62.0 53.284634 -27.932641 45432.728 1.0 18.5349 0.0066 18.2222 0.009 18.0975 0.0129
62.0 53.188094 -27.925854 25151.653 1.0 20.9143 0.0184 19.9116 0.0117 18.7866 0.0104
62.0 53.196137 -27.922468 136351.407 1.0 18.9636 0.0079 17.745 0.0037 16.9369 0.005
62.0 53.020611 -27.923354 15825.187 1.0 21.55 0.0708 20.4718 0.017 19.235 0.0086
62.0 53.206895 -27.915126 354541.473 1.0 16.628 0.0077 16.1098 0.0051 15.8424 0.0032
62.0 53.106605 -27.917985 8328.351 1.0 20.909 0.0926 21.2897 0.0688 20.0803 0.02
62.0 53.244181 -27.916677 25438.472 1.0 21.0561 0.0658 19.9118 0.0174 18.7894 0.0069
62.0 53.136609 -27.910546 21283.657 1.0 21.3219 0.0183 20.1347 0.0159 18.9586 0.0095
62.0 53.22786 -27.903146 69600.11 1.0 19.6791 0.0069 18.4985 0.0057 17.6584 0.0037
62.0 53.227765 -27.900316 497951.037 1.0 17.4208 0.0045 16.4398 0.0046 15.535 0.002
62.0 53.090797 -27.902813 12074.272 1.0 21.3545 0.0452 20.1955 0.0271 19.493 0.015
62.0 53.241384 -27.897885 416479.201 1.0 17.8793 0.0061 16.7116 0.0024 15.7376 0.0028
62.0 53.066661 -27.897238 77591.826 1.0 19.0291 0.008 17.9751 0.0219 17.4846 0.005
62.0 53.080843 -27.892195 36879.103 1.0 20.1304 0.0163 18.9768 0.0081 18.3241 0.0071
62.0 53.045288 -27.891664 66938.133 1.0 18.5081 0.0153 17.8801 0.0025 17.6178 0.0045
62.0 53.222423 -27.889465 24929.349 1.0 19.0695 0.013 18.8449 0.0079 18.697 0.0089
62.0 53.240747 -27.886434 15130.865 1.0 21.7594 0.1096 20.7168 0.0292 19.3677 0.0162
62.0 53.220383 -27.885283 21683.001 1.0 19.8123 0.0149 19.1605 0.0165 18.8675 0.0105
62.0 53.124876 -27.8751 53365.121 1.0 18.7178 0.0087 18.0932 0.0071 17.8722 0.005
62.0 53.066821 -27.870003 26995.178 1.0 21.1718 0.046 19.8517 0.0132 18.6758 0.0079
62.0 53.191424 -27.867724 80181.229 1.0 19.8997 0.0133 18.8309 0.0049 17.5268 0.0048
62.0 53.136949 -27.86342 233580.495 1.0 16.6689 0.0032 16.3649 0.0061 16.2582 0.0041
62.0 53.23122 -27.851827 516439.667 1.0 16.9861 0.0019 15.9241 0.0033 15.4405 0.0035
62.0 53.127827 -27.852577 21217.126 1.0 20.0952 0.0238 19.2253 0.0087 18.8708 0.0098
62.0 53.185653 -27.850336 46072.989 1.0 18.6951 0.0055 18.2652 0.0062 18.0366 0.0089
62.0 53.210293 -27.85003 13712.611 1.0 21.7132 0.0613 20.8087 0.0291 19.43 0.0155
62.0 53.014217 -27.849628 24938.186 1.0 21.0362 0.0505 19.9983 0.0178 18.7411 0.0059
62.0 53.095033 -27.848221 8699.467 1.0 21.7025 0.0363 20.602 0.0573 19.8217 0.0197
62.0 53.119299 -27.841495 14538.28 1.0 21.7576 0.1333 20.7863 0.0275 19.3771 0.0143
62.0 53.023876 -27.837356 39526.975 1.0 20.5715 0.0375 19.3781 0.0116 18.2543 0.0086
62.0 53.034158 -27.837165 38192.063 1.0 20.3395 0.0224 19.1388 0.0096 18.2423 0.0064
62.0 53.243832 -27.835485 175935.297 1.0 19.1111 0.0065 17.8868 0.0067 16.6597 0.0029
62.0 53.257591 -27.835961 59362.67 1.0 20.127 0.0209 18.8863 0.0066 17.8134 0.0021
62.0 53.227708 -27.835614 49496.709 1.0 20.4536 0.0235 19.183 0.011 18.043 0.0069
62.0 53.243521 -27.83201 10012.663 1.0 20.8511 0.0193 20.0009 0.0116 19.615 0.0118
62.0 53.093028 -27.823843 83049.478 1.0 18.6414 0.0053 17.7535 0.0063 17.3674 0.0052
62.0 53.041982 -27.818771 19856.917 1.0 19.2714 0.011 18.9962 0.0049 18.8567 0.0106
62.0 53.01266 -27.819105 28444.479 1.0 19.2267 0.0053 18.7338 0.0059 18.5231 0.0082
62.0 53.199883 -27.815548 3825.476 1.0 21.4715 0.0612 20.9803 0.0444 20.652 0.0156
62.0 53.249615 -27.81 200921.359 1.0 16.8494 0.0023 16.5264 0.0023 16.4147 0.0065
62.0 53.222665 -27.808259 37794.146 1.0 19.2402 0.0078 18.5439 0.0083 18.2516 0.01
62.0 53.260259 -27.807279 9008.956 1.0 21.2909 0.041 20.3 0.0236 19.8183 0.0144
62.0 53.285538 -27.804484 24676.012 1.0 21.1646 0.0314 19.9845 0.0103 18.7937 0.0058
62.0 53.101713 -27.802305 6360.347 1.0 21.9334 0.0492 21.1676 0.0496 20.2343 0.0165
62.0 53.11799 -27.80213 18208.198 1.0 21.6006 0.0568 20.4314 0.0311 19.1336 0.0062
62.0 53.176818 -27.799702 19317.051 1.0 21.6465 0.0455 20.3467 0.0195 19.0366 0.0178
62.0 53.158335 -27.794976 21125.938 1.0 20.1501 0.023 19.2517 0.0041 18.8488 0.0128
62.0 53.036087 -27.792934 25656.309 1.0 19.2774 0.0203 19.0363 0.0099 18.6215 0.0049
62.0 53.031865 -27.792121 28235.758 1.0 20.9102 0.0173 19.7397 0.0083 18.599 0.0105
62.0 53.040098 -27.79102 23561.665 1.0 21.1115 0.0281 19.9161 0.0212 18.752 0.0081
62.0 53.222664 -27.788967 146483.88 1.0 18.7817 0.0099 17.6099 0.005 16.8037 0.0035
62.0 53.257867 -27.783583 23741.146 1.0 21.3856 0.0703 20.0793 0.019 18.8173 0.0145
62.0 53.132252 -27.7829 22386.473 1.0 19.9882 0.0201 19.136 0.0093 18.7753 0.0164
62.0 53.098436 -27.782429 47503.587 1.0 18.858 0.0022 18.2012 0.0053 17.9437 0.0075
62.0 53.254986 -27.781958 39405.076 1.0 20.682 0.0535 19.4551 0.0126 18.2677 0.0059
62.0 53.247214 -27.777287 297249.439 1.0 17.4493 0.0062 16.4528 0.0066 16.0188 0.0035
62.0 53.043761 -27.778191 5591.875 1.0 21.608 0.0704 20.8562 0.0241 20.3219 0.0196
62.0 53.133471 -27.775866 66852.198 1.0 20.0416 0.0124 18.8875 0.0108 17.6529 0.0078
62.0 53.074324 -27.774469 43536.542 1.0 18.7744 0.0045 18.2444 0.004 18.0192 0.0056
62.0 53.2272 -27.771198 48932.355 1.0 19.74 0.0156 18.6166 0.0069 17.958 0.0082
62.0 53.182534 -27.768241 74258.032 1.0 18.1882 0.0079 17.6475 0.0043 17.468 0.0087
62.0 53.157999 -27.769303 7061.149 1.0 20.7896 0.0575 20.2547 0.0106 20.0233 0.0175
62.0 53.026033 -27.761905 88955.331 1.0 17.7673 0.0038 17.4125 0.0041 17.2574 0.004
62.0 53.083102 -27.759465 52687.348 1.0 19.6885 0.0129 18.505 0.0071 17.8309 0.0062
62.0 53.041484 -27.759811 13839.169 1.0 21.2629 0.0558 20.154 0.0298 19.3039 0.0118
62.0 53.286018 -27.756933 14737.514 1.0 20.3685 0.018 19.5948 0.0122 19.2984 0.0075
62.0 53.244785 -27.756157 10207.499 1.0 21.4755 0.0396 20.3745 0.0256 19.6486 0.0199
62.0 53.262258 -27.747215 277147.867 1.0 18.3513 0.009 17.2167 0.0059 16.1601 0.0023
62.0 53.127208 -27.749953 12780.174 1.0 19.6662 0.0109 19.4187 0.0092 19.3141 0.0124
62.0 53.15125 -27.749987 8795.377 1.0 21.8473 0.0653 20.8845 0.0377 19.8566 0.0186
62.0 53.131023 -27.743122 37286.767 1.0 20.1481 0.0141 18.9477 0.0043 18.2121 0.0068
63.0 88.024685 15.763939 76797.233 297.34127709205 14.5678 0.0021 14.1353 0.0053 13.9005 0.0114
63.0 88.001177 15.764138 5257.358 56.593520262718 17.8695 0.0036 17.0986 0.0023 16.7826 0.003
63.0 88.118558 15.764367 5966.046 74.373385152138 17.7929 0.005 17.0215 0.0039 16.7025 0.0035
63.0 87.994756 15.764938 8159.531 62.911354611288 17.113 0.0042 16.5821 0.0025 16.322 0.005
63.0 88.020062 15.764791 3722.122 55.617366355261 17.8538 0.0042 17.3789 0.0036 17.1705 0.002
63.0 88.048594 15.765458 5791.385 55.211407423929 17.4434 0.0037 16.9178 0.0019 16.6887 0.0074
63.0 88.130109 15.765594 3251.899 54.017220925892 18.0357 0.0147 17.5858 0.0033 17.3888 0.0044
63.0 88.078719 15.766956 3291.452 55.412330869329 17.7805 0.004 17.4315 0.003 17.2686 0.0042
63.0 88.013285 15.768422 18872.834 52.832566091419 16.0361 0.0107 15.6473 0.0026 15.452 0.0032
63.0 88.197491 15.768312 15746.8 52.608618302976 16.488 0.0023 15.9238 0.002 15.6765 0.0058
63.0 88.168415 15.768927 5940.043 50.875002968536 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
63.0 88.038276 15.768919 4798.124 44.406492226101 17.354 0.0075 17.0619 0.002 16.9476 0.0052
63.0 88.106955 15.770115 6162.804 53.672876993231 18.0684 0.01 17.0977 0.0023 16.6674 0.0022
63.0 88.011026 15.770329 5201.133 51.765806342906 17.6696 0.0099 17.0785 0.0021 16.8238 0.0028
63.0 88.149387 15.771478 13477.598 48.395827486436 17.2667 0.0032 16.2843 0.0016 15.8571 0.0034
63.0 88.235619 15.771394 6162.914 55.560448229975 17.4095 0.0027 16.922 0.002 16.7147 0.0036
63.0 88.036869 15.774838 49435.739 60.988142254496 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
63.0 88.072876 15.773332 23223.972 164.88644418762 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
63.0 88.168293 15.772749 11693.37 49.305433824314 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
63.0 88.013781 15.771861 3174.159 52.736921595975 18.4746 0.0067 17.6804 0.0023 17.3434 0.0016
63.0 88.008077 15.772839 6497.631 56.628262235984 17.0899 0.0033 16.717 0.0011 16.5605 0.0025
63.0 88.051083 15.772747 2649.022 46.871243790845 19.2887 0.0158 18.1332 0.0036 17.6023 0.0103
63.0 88.146127 15.773994 5074.497 57.685755603238 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
63.0 88.049053 15.776496 19478.77 50.173156427056 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
63.0 88.216932 15.776723 9780.678 58.985088112281 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
63.0 88.045758 15.77666 5280.648 56.305655247906 17.4767 0.0037 17.0237 0.0024 16.8241 0.0021
63.0 88.007219 15.778985 55760.707 52.898897494445 15.8921 0.0029 14.7852 0.0015 14.2829 0.0027
